"20180727085941P040092010945001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"ST. LOUIS HEART AND VASCULAR","600","2017-01-01","ST. LOUIS HEART & VASCULAR, P.C.",,,"3550 MCKELVEY RD",,"BRIDGETON","MO","630442527",,,,,,,"3550 MCKELVEY RD",,"BRIDGETON","MO","630442527",,,,,,,"431637707","3147410911","621111","GROUP BENEFIT SERVICES, INC.",,"1736 E SUNSHINE ST STE 200",,"SPRINGFIELD","MO","658041328",,,,,,,"431770779","4178838088",,,,"2018-07-27T08:59:05-0500","ANNA THOMPSON",,,,,121,125,0,0,125,,125,,,,,"4A4B4D4E","1","0","0","1","1","0","0","1","0","0","0","0","0","1","1","1","0","0","FILING_RECEIVED","2018-07-27","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,121,"2",,,,,,,,,
"20180727085945P030064059805001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"IMA LIFE NORTH AMERICA, INC. 401(K) RETIREMENT PLAN","001","2008-02-01","IMA LIFE NORTH AMERICA, INC.",,,"2175 MILITARY ROAD",,"TONAWANDA","NY","141506001",,,,,,,,,,,,,,,,,,"203265112","7166956354","325410",,,,,,,,,,,,,,,,,,,"2018-07-27T08:57:55-0500","MARCO RICCIONI","2018-07-27T08:57:55-0500","MARCO RICCIONI",,,172,140,0,31,171,0,171,171,5,,"2A2E2F2G2J2K2T3D3H",,,,"1",,,,"1",,"1",,,"1",,,,"1","1",,"FILING_RECEIVED","2018-07-27","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,148,,,,,,,,,,
"20180727090000P040003642741001","2017-03-01","2018-02-28","2",,"0","0","0","0","0","0","0","0","0",,"L R WILLSON AND SONS BENEFIT PLAN","502","2017-03-01","L R WILLSON AND SONS INC","DONALD WILLSON",,"PO BOX 227",,"GAMBRILLS","MD","210540227",,,,,,,"PO BOX 227",,"GAMBRILLS","MD","210540227",,,,,,,"520955711","4109236386","236200",,,,,,,,,,,,,,,,,,,"2018-07-27T08:52:28-0500","DONALD WILLSON",,,,,119,136,0,,136,,136,,,,,"4B","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-07-27","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,119,,,,,,,,,,
"20180727090002P040092011473001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"ADAMS BROWN BERAN AND BALL","501","2002-01-01","ADAMS, BROWN, BERAN & BALL, CHTD.",,,"PO DRAWER J","2006 BROADWAY, SUITE 2A","GREAT BEND","KS","67530",,,,,,,,,,,,,,,,,,"481040139","6207922428","541211",,,,,,,,,,,,,,,,,,,,,,,,,125,135,2,0,137,,,,,,,"4A4D",,,,"1",,,,"1",,,,,,,,,,,"FILING_RECEIVED","2018-07-27",,,,,,"1",,,,,,,,,,,,,,,,,124,"2",,,"2018-07-24T03:00:00-0500","BRAD SHIRER",,,,,
"20180727090008P030064060045001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"CENTER FOR CIVIL JUSTICE 403B7 PLAN","002","1996-01-01","GENESEE COUNTY LEGAL AID SOCIETY DBA CENTER FOR CIVIL JUSTICE",,,"436 S. SAGINAW STREET","SUITE 401","FLINT","MI","48502",,,,,,,,,,,,,,,,,,"381859780","9897553120","541190",,,,,,,,,,,,,,,,,,,"2018-07-27T09:04:46-0500","KELLY BIDELMAN","2018-07-27T09:04:52-0500","KELLY BIDELMAN",,,10,8,4,0,12,0,12,6,0,,"2M",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-07-27","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,5,,,,,,,,,,
"20180727090008P030064060045002","2017-01-01","2017-12-31","2",,,"1",,,,,,,,,"JB FLUID SERVICES INC. PROFIT SHARING PLAN","001","1997-01-01","JB FLUID SERVICES, INC.",,"DIANA BROWN","P. O. BOX 1027",,"SEMINOLE","TX","79360",,,,,,,,,,,,,,,,,,"742611786","4327585552","213110",,,,,,,,,,,,,,,,,,,"2018-07-26T14:21:48-0500","DIANA BROWN","2018-07-27T09:20:01-0500","DIANA BROWN",,,4,5,0,0,5,0,5,5,0,,"2E",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-07-27","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,4,,,,,,,,,,
"20180727090017P040058123213001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"XEROS GEAR, INC. 401(K) PLAN","001","2016-03-10","XEROS GEAR, INC.",,,"1236 DEAL ROAD",,"WAYSIDE","NJ","07712",,,,,,,,,,,,,,,,,,"811782622","6099371569","454110",,,,,,,,,,,,,,,,,,,"2018-07-02T15:48:42-0500","ELIZABETH K LOPES","2018-07-02T15:48:42-0500","ELIZABETH K LOPES",,,1,1,0,0,1,0,1,1,0,,"2E2F2G2J2K3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-07-27","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,1,,,,,,,,,,
"20180727090018P030064060205001","2017-01-01","2017-12-31","2",,"0","0","1","0","0","0","0","0","0",,"A. FINKL & SONS CO GROUP LONG TERM DISABILITY","501","2012-01-01","A. FINKL & SONS COMPANY","FINKL STEEL",,"1355 E 93RD ST",,"CHICAGO","IL","606198004",,,,,,,"1355 E 93RD ST",,"CHICAGO","IL","606198004",,,,,,,"362815417","7739752500","332110","THE HARTFORD LIFE AND ACCIDENT",,"PO BOX 2999",,"HARTFORD","CT","061042999",,,,,,,"060838648",,,,,"2018-07-27T09:00:06-0500","KRISTA CARNEVALE",,,,,138,,,,0,,0,,,,,"4H","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-07-27","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,138,"2",,,,,,,,,
"20180727090027P030064060381001","2017-01-01","2017-12-31","2",,"0","0","1","0","0","0","0","0","0",,"A. FINKL & SONS CO. DENTAL CARE PLAN FOR ELIGIBLE OFFICE EMPLOYEES","504","1974-12-01","A. FINKL & SONS COMPANY","FINKL STEEL",,"1355 E 93RD ST",,"CHICAGO","IL","606198004",,,,,,,"1355 E 93RD ST",,"CHICAGO","IL","606198004",,,,,,,"362815417","7739752500","332110",,,,,,,,,,,,,,,,,,,"2018-07-23T14:32:31-0500","KRISTA CARNEVALE",,,,,141,,,,0,,0,,,,,"4A","0","0","0","1","0","0","0","1","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-07-27","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,141,"2",,,,,,,,,
"20180727090037P040058123805001","2017-01-01","2017-12-31","2",,"0","0","1","0","0","0","0","0","0",,"A. FINKL & SONS CO DEATH BENEFIT FOR ELIGIBLE OFFICE EMPLOYEES","503","1977-07-15","A. FINKL & SONS CO","FINKL STEEL",,"1355 E 93RD ST",,"CHICAGO","IL","606198004",,,,,,,"1355 E 93RD ST",,"CHICAGO","IL","606198004",,,,,,,"362815417","7739752500","332110",,,,,,,,,,,,,,,,,,,"2018-07-23T14:30:23-0500","KRISTA CARNEVALE",,,,,185,,,,0,,0,,,,,"4B","0","0","0","1","0","0","0","1","0","0","0","0","0","0",,"0","0","0","FILING_RECEIVED","2018-07-27","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,,"2",,,,,,,,,
