"20180711133114P030051677095001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"YMCA OF SAN FRANCISCO WELFARE PLAN","501","1980-07-01","YMCA OF SAN FRANCISCO",,,"50 CALIFORNIA STREET, SUITE 650",,"SAN FRANCISCO","CA","94111",,,,,,,,,,,,,,,,,,"940997140","4157779622","813000",,,,,,,,,,,,,,,,,,,"2018-07-11T13:30:11-0500","INGRID FREED",,,,,599,622,0,0,622,,,,,,,"4A4B4D4E4H4L4Q","1","0","0","0","1","0","0","0","0","0","0","0","0","1","7","0","0","0","FILING_RECEIVED","2018-07-11","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,599,"2",,,,,,,,,
"20180711133347P030053983041001","2017-02-23","2017-12-31","2",,"1","0","0","1","0","0","0","0","0",,"CONSTABLE HOME SOLUTIONS CORP. 401(K) PROFIT SHARING PLAN","001","2017-02-28","CONSTABLE HOME SOLUTIONS CORP.",,,"3050 TAMAYA BLVD.","APT. 404","JACKSONVILLE","PA","32246",,,,,,,,,,,,,,,,,,"810625966","9046856569","442291",,,,,,,,,,,,,,,,,,,"2018-07-11T13:32:01-0500","STEPHEN CONSTABLE",,,,,2,2,0,0,2,0,2,2,0,,"2E2J2K2H3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-07-11","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,2,,,,,,,,,,
"20180711133416P040052080343001","2017-01-01","2017-12-31","2",,,,"1",,,,,,,,"G&J INDUSTRIAL, INC. MEDICAL EXPENSE REIMBURSEMENT PLAN","501","2004-03-01","G&J INDUSTRIAL, INC.",,"GLEN CORLETT","PO BOX 498",,"UNION","MO","63084",,,,,,,"40 MEL GOERS COURT",,"UNION","MO","63084",,,,,,,"431626014","6365833689","441300",,,,,,,,,,,,,,,,,,,"2018-07-10T20:31:41-0500","GLENN CORLETT","2018-07-10T20:31:41-0500","GLENN CORLETT",,,0,,,,0,,0,,,,,"4A",,,,"1",,,,"1",,,,,,,,,,,"FILING_RECEIVED","2018-07-11","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,0,"2",,,,,,,,,
"20180711133544P030053987985001","2017-01-01","2017-12-31","2",,"0","0","0",,"0","1","0","0","0",,"SOCIETY OF CABLE TELECOMMUNICATIONS ENGINEERS, INC. 401(K) PLAN","002","1997-03-01","SOCIETY OF CABLE TELECOMMUNICATIONS ENGINEERS, INC",,,"140 PHILIPS RD.",,"EXTON","PA","19341",,,,,,,,,,,,,,,,,,"222158409","6105947339","813000",,,,,,,,,,,,,,,,,,,"2018-07-11T09:35:17-0500","KATHLEEN SPONAUGLE",,,,,52,37,2,15,54,0,54,51,6,,"2E2F2G2J2K2T3D",,,"0","1","0",,"0","1","0","1","0",,"0","1","0","0","0","0","0","FILING_RECEIVED","2018-07-11","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,36,,,,,,,,,,
"20180711133546P030002416309001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"EFPR GROUP LLP EMPLOYEE BENEFITS PLAN","501","1992-01-01","EFPR GROUP LLP",,,"280 KENNETH DRIVE","SUITE 100","ROCHESTER","NY","14623",,,,,,,,,,,,,,,,,,"150329043","5852950538","541211",,,,,,,,,,,,,,,,"EFPR GROUP LLP","474526160","501","2018-07-11T13:19:40-0500","DOUG ZIMMERMAN",,,,,181,139,0,0,139,,,,,,,"4A4B4D4E4F4H4Q","1","0","0","0","1","0","0","0","0","0","0","0","0","1","5","0","0","0","FILING_RECEIVED","2018-07-11","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,117,"2",,,,,"EFPR GROUP LLP EMPLOYEE BENEFITS PLAN",,,,
"20180711133558P040052083047001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"JDA SOFTWARE, INC. EMPLOYEE BENEFITS PLAN","501","1991-10-01","JDA SOFTWARE, INC.",,,"15059 N. SCOTTSDALE ROAD, SUITE 400",,"SCOTTSDALE","AZ","85254",,,,,,,,,,,,,,,,,,"860673401","4803083000","541519",,,,,,,,,,,,,,,,,,,"2018-07-11T11:50:33-0500","JENNIFER JAEGER",,,,,1453,1372,27,0,1399,,,,,,,"4A4B4D4E4F4G4H4L4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","7","0","0","0","FILING_RECEIVED","2018-07-11","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,1402,"2",,,,,,,,,
"20180711133608P030053989153001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"UTILICOMM SOLUTIONS, INC. SAFE HARBOR 401(K) PLAN","001","2006-01-01","UTILICOMM SOLUTIONS, INC.",,,"460 TOLBERT STREET",,"CUMMING","GA","30040",,,,,,,,,,,,,,,,,,"582467903","6789652200","517000",,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,0,4,0,4,2,0,,"2E2G2J2K2R3D",,,,"1",,,,"1",,"1",,,,"1",,,,,,"FILING_RECEIVED","2018-07-11",,,,,,"1",,,,,,,,,,,,,,,,,3,,,,"2018-07-09T07:00:00-0500","JEFFREY PEDERSON",,"2018-07-09T07:00:00-0500","JEFFREY PEDERSON",,
"20180711072451P030038728509001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"UNIVERSITY OF MINNESOTA PHYSICIANS HEALTH AND WELFARE WRAP BENEFIT PLAN","520","1998-01-01","UNIVERSITY OF MINNESOTA PHYSICIANS",,,"720 WASHINGTON AVE","SUITE 200","MINNEAPOLIS","MN","55414",,,,,,,,,,,,,,,,,,"411843943","6128840600","621111",,,,,,,,,,,,,,,,"UNIVERSITY OF MINNESOTA PHYSICIANS","411843943","520","2018-07-10T16:19:11-0500","R NICKOLAS NYHUS",,,,,2809,2550,39,0,2589,,,,,,,"4A4B4D4E4F4H4L4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","4","0","0","0","FILING_RECEIVED","2018-07-11","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,2784,"2",,,,,"UNIVERSITY OF MINNESOTA PHYSICIANS HEALTH PLAN",,,,
"20180711072515P040051296167001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"PROTO LABS INC. GROUP MEDICAL PLAN","502","2004-09-01","PROTO LABS INC.",,,"5540 PIONEER CREEK DR",,"MAPLE PLAIN","MN","55359",,,,,,,,,,,,,,,,,,"411939628","7634793680","326100",,,,,,,,,,,,,,,,,,,,,,,,,954,1082,9,0,1091,,,,,,,"4A","0","0","0","1","0","0","0","1","0","0","0","0","0","0",,"0","0","0","FILING_RECEIVED","2018-07-11",,,,,,"1",,,,,,,,,,,,,,,,,946,"2",,,"2018-07-09T23:00:00-0500","MICHELE BRYAN",,,,,
"20180711072516P040051296215001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"FLOWORKS HEALTH AND WELFARE PLAN","501","2012-03-26","FLOWORKS INTERNATIONAL, LLC",,,"3750 TEXAS 225",,"PASADENA","TX","77503",,,,,,,,,,,,,,,,,,"454720274","7138309450","331200",,,,,,,,,,,,,,,,,,,"2018-07-10T17:55:05-0500","GWENDOLYN PETTEWAY",,,,,724,710,8,0,718,,,,,,,"4A4B4D4F4H4L4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","5","0","0","0","FILING_RECEIVED","2018-07-11","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,713,"2",,,,,,,,,
"20180711072535P030038728973001","2017-01-01","2017-12-31","2",,"0","0","0","0","1","0","0","0","0",,"GRANGES AMERICAS INC. WELFARE BENEFITS PLAN","501","2016-10-01","GRANGES AMERICAS INC.",,,"501 CORPORATE CENTER DRIVE","SUITE 280","FRANKLIN","TN","37067",,,,,,,,,,,,,,,,,,"371830395","6157782016","332900",,,,,,,,,,,,,,,,,,,"2018-07-11T07:03:34-0500","SUZANNE BROWN","2018-07-11T07:03:34-0500","SUZANNE BROWN",,,731,616,221,0,837,,,,,,,"4A4B4D4E4H4L4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","3","0","0","0","FILING_RECEIVED","2018-07-11","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,516,"2",,,,,,,,,
