"20180727102120P030003452809001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"CLAYPOOL ELECTRIC, INC. SAVINGS INCENTIVE PLAN","003","1988-01-01","CLAYPOOL ELECTRIC, INC.",,,"1275 LANCASTER-KIRKERSVILLE ROAD",,"LANCASTER","OH","43130",,,,,,,,,,,,,,,,,,"310831061","7406535683","238210",,,,,,,,,,,,,,,,,,,"2018-07-27T10:19:07-0500","BILL SCHNEIDER","2018-07-27T10:19:07-0500","BILL SCHNEIDER",,,245,183,0,68,251,0,251,242,2,,"2E2F2G2J2K2S2T3D",,,,"1",,,,"1",,"1",,,"1",,,,"1",,,"FILING_RECEIVED","2018-07-27","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,203,,,,,,,,,,
"20180727102131P030085449063001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"THE CORPORATE PROTECTION GROUP 401(K) PROFIT SHARING PLAN AND TRUST","001","2015-01-01","THE CORPORATE PROTECTION GROUP",,,"1126 S MAIN ST",,"PLYMOUTH","MI","481702214",,,,,,,"1126 S MAIN ST",,"PLYMOUTH","MI","481702214",,,,,,,"300842467","7346673910","541330",,,,,,,,,,,,,,,,,,,"2018-07-27T10:20:45-0500","CARRIE STEIN",,,,,8,,1,,1,,1,8,0,,"2T",,"0","0","1","0","0","0","1","0","0","0","0","0","0","0",,"0","0","0","FILING_RECEIVED","2018-07-27","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,8,,"1",,,,,,,,
"20180727102155P030085450327001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"NEXSTAR MEDIA GROUP INC. LIFE AND DISABILITY PLAN","503","1997-04-01","NEXSTAR MEDIA GROUP INC.",,,"545 E. JOHN CARPENTER FWY, STE 700",,"IRVING","TX","75062",,,,,,,,,,,,,,,,,,"233083125","9723738800","515100",,,,,,,,,,,,,,,,"NEXSTAR BROADCASTING GROUP, INC.","233063168","503","2018-07-27T10:20:36-0500","TERRI BUSH",,,,,4049,8083,0,0,8083,,,,,,,"4B4F4H4Q","1","0","0","0","1","0","0","0","0","0","0","0","0","1","3","0","0","0","FILING_RECEIVED","2018-07-27","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,4049,"2",,,,,"NEXSTAR BROADCASTING GROUP LIFE AND DISABILITY PLAN",,,,
"20180727102155P040092148113001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"THRESIAMMA G THANJAN MD,PC EMPLOYEE PROFIT SHARING PLAN","001","1998-01-01","THRESIAMMA G THANJAN MD,PC",,,"2859 CRESTON AVE",,"BRONX","NY","104681806",,,,,,,"2859 CRESTON AVE",,"BRONX","NY","104681806",,,,,,,"133204929","7183670211","621111","THRESIAMMA G THANJAN MD,PC",,"2859 CRESTON AVE",,"BRONX","NY","104681806",,,,,,,"133204929","7183670211",,,,"2018-07-27T10:04:09-0500","THRESIAMMA THANJAN","2018-07-27T10:04:10-0500","THRESIAMMA THANJAN",,,2,2,0,0,2,0,2,2,0,,"2E",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-07-27","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,
"20180727102204P030085450887001","2017-01-01","2017-12-31","2",,,,,,,"1",,,,,"ACENTRIA, INC. HEALTH AND WELFARE BENEFIT PLAN","510","2016-01-01","ACENTRIA, INC.",,,"4634 GULFSTARR DRIVE",,"DESTIN","FL","32541",,,,,,,,,,,,,,,,,,"264432044","8506501950","524210",,,,,,,,,,,,,,,,,,,,,,,,,146,184,0,0,184,,,,,,,"4A4B4D4E4F4H4L","1",,,,"1",,,,,,,,,"1","5",,,,"FILING_RECEIVED","2018-07-27",,,,,,"1",,,,,,,,,,,,,,,,,146,"2",,,"2018-07-27T03:00:00-0500","SHARA GRIFFIN",,,,,
"20180727102208P040092148465001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"REDSTONE FEDERAL CREDIT UNION LONG TERM DISABILITY INSURANCE PLAN","502","1978-12-01","REDSTONE FEDERAL CREDIT UNION",,,"220 WYNN DRIVE NW",,"HUNTSVILLE","AL","35893",,,,,,,,,,,,,,,,,,"630322374","2568376110","522130",,,,,,,,,,,,,,,,,,,"2018-07-27T10:21:40-0500","MARY FISHER",,,,,984,902,0,0,902,,,,,,,"4B4F4H4L","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-07-27","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,908,"2",,,,,,,,,
"20180727102210P030085451111001","2017-01-01","2017-12-31","1",,"0","0","0","0","0","1","0","0","0",,"MIDWAY PRODUCTS GROUP, INC. EMPLOYEE BENEFITS PLAN","501","1988-08-01","MIDWAY PRODUCTS GROUP, INC.",,,"PO BOX 737",,"MONROE","MI","48161",,,,,,,,,,,,,,,,,,"383025138","7342417242","332110",,,,,,,,,,,,,,,,,,,"2018-07-27T10:21:28-0500","ROBERT HORWOOD",,,,,192,203,0,0,203,,,,,,,"4A4B4D4E4H4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","3","0","0","0","FILING_RECEIVED","2018-07-27","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,192,"2",,,,,,,,,
"20180727102217P040092148769001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"GCG ADVERTISING 401(K) PLAN AND TRUST","001","1985-08-01","TIME/MONEY CORPORATION",,,"2421 WEST 7TH STREET","SUITE 400","FORT WORTH","TX","76107",,,,,,,,,,,,,,,,,,"752003836","8173324600","541800",,,,,,,,,,,,,,,,,,,"2018-07-27T06:21:57-0500","SCOTT TURNER",,,,,41,39,0,12,51,0,51,36,0,,"2E2F2G2J2K2T3D",,"0","0","1","0","0","0","1","0","1","0",,"0","1","0",,"0","0","0","FILING_RECEIVED","2018-07-27","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,36,,,,,,,,,,
"20180727103739P030089429921001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"WILLIAMS DISTRIBUTING COMPANY WELFARE BENEFIT PLAN","501","1991-08-01","WILLIAMS DISTRIBUTING COMPANY",,,"658 RICHMOND NW",,"GRAND RAPIDS","MI","49501",,,,,,,,,,,,,,,,,,"381860494","6167710406","442299",,,,,,,,,,,,,,,,,,,,,,,,,301,352,0,0,352,,,,,,,"4A4B","1","0","0","0","1","0","0","0","0","0","0","0","0","1","4","0","0","0","FILING_RECEIVED","2018-07-27",,,,,,"1",,,,,,,,,,,,,,,,,349,"2",,,"2018-07-26T07:00:00-0500","MIKE KOSTER",,,,,
"20180727103750P040058172061001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"FRIED FRANK HARRIS SHRIVER JACOBSON LLP MEDICAL INSURANCE PLAN","503","1974-01-01","FRIED, FRANK, HARRIS, SHRIVER & JACOBSON LLP",,,"1 NEW YORK PLZ",,"NEW YORK","NY","100041901",,,,,,,"1 NEW YORK PLZ",,"NEW YORK","NY","100041901",,,,,,,"135344867","2128598393","541110",,,,,,,,,,,,,,,,,,,"2018-07-18T14:30:15-0500","GARY SPAGNOLI","2018-07-18T14:30:15-0500","GARY SPAGNOLI",,,1152,1155,48,,1203,,1203,,,,,"4A","1","0","0","0","1","0","0","0","0","0","0","0","0","1","2","0","0","0","FILING_RECEIVED","2018-07-27","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,1152,"2",,,,,,,,,
