"20180730065600P040089488839003","2017-01-01","2017-12-31","2",,,,,,,,,,,,"VERN EIDE MOTORCARS, INC GROUP HEALTH PLAN","501","2006-01-01","VERN EIDE MOTORCARS INC.",,,"P.O. BOX 91010",,"SIOUX FALLS","SD","571091010",,,,,,,,,,,,,,,,,,"460281291","6053629500","441110",,,,,,,,,,,,,,,,,,,,,,,,,302,254,5,0,259,,,,,,,"4A","1",,,,"1",,,,,,,,,"1","1",,,,"FILING_RECEIVED","2018-07-30",,,,,,"1",,,,,,,,,,,,,,,,,300,"2",,,"2018-07-24T07:00:00-0500","JOHN ULMER",,"2018-07-24T07:00:00-0500","JOHN ULMER",,
"20180730065600P040089488839004","2017-01-01","2017-12-31","2",,,,,,,,,,,,"VERN EIDE MOTORCARS, INC LIFE AND ACCIDENT PLAN","502","2001-12-01","VERN EIDE MOTORCARS INC.",,,"P.O. BOX 91010",,"SIOUX FALLS","SD","571091010",,,,,,,,,,,,,,,,,,"460281291","6053629500","441110",,,,,,,,,,,,,,,,,,,,,,,,,435,416,,,416,,,,,,,"4B4H4Q","1",,,,"1",,,,,,,,,"1","3",,,,"FILING_RECEIVED","2018-07-30",,,,,,"1",,,,,,,,,,,,,,,,,435,"2",,,"2018-07-24T07:00:00-0500","JOHN ULMER",,"2018-07-24T07:00:00-0500","JOHN ULMER",,
"20180730065600P040089488839001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"RAPID CHEVROLET COMPANY, INC. GROUP MEDICAL PLAN","502","1991-07-01","RAPID CHEVROLET COMPANY, INC.",,,"P.O. BOX 1765",,"RAPID CITY","SD","57709",,,,,,,,,,,,,,,,,,"460211908","6053431282","441110",,,,,,,,,,,,,,,,,,,,,,,,,103,99,1,1,101,,,,,,,"4A4Q4R","1",,,,"1",,,,,,,,,"1","2",,,,"FILING_RECEIVED","2018-07-30",,,,,,"1",,,,,,,,,,,,,,,,,103,"2",,,"2018-07-24T07:00:00-0500","JERRY JASINSKI",,"2018-07-24T07:00:00-0500","JERRY JASINSKI",,
"20180730065600P040089488839002","2017-01-01","2017-12-31","2",,,,,,,,,,,,"RAPID CHEVROLET COMPANY, INC. LIFE INSURANCE PLAN","504","1991-07-01","RAPID CHEVROLET COMPANY, INC.",,,"PO BOX 1765",,"RAPID CITY","SD","57709",,,,,,,,,,,,,,,,,,"460211908","6053431282","441110",,,,,,,,,,,,,,,,,,,,,,,,,134,134,,,134,,,,,,,"4B4H4Q","1",,,,"1",,,,,,,,,"1","1",,,,"FILING_RECEIVED","2018-07-30",,,,,,"1",,,,,,,,,,,,,,,,,134,"2",,,"2018-07-24T07:00:00-0500","JERRY JASINSKI",,"2018-07-24T07:00:00-0500","JERRY JASINSKI",,
"20180730065600P040089488839005","2017-01-01","2017-12-31","2",,,,,,,,,,,,"OLSON BENEFIT GROUP PROFIT SHARING PLAN","001","2006-03-01","OLSON BENEFIT GROUP, LLC",,,"4708 48TH STREET N.W.",,"WASHINGTON","DC","20016",,,,,,,,,,,,,,,,,,"593821371","3016579835","524210","OLSON BENEFIT GROUP, LLC",,"4720 MONTGOMERY LANE SUITE 440",,"BETHESDA","MD","20814",,,,,,,"593821371","3016579835",,,,"2018-07-15T11:17:06-0500","JULIE OLSON","2018-07-15T11:17:06-0500","JULIE OLSON","2018-07-15T11:17:06-0500","PHILIP R. BAKER",2,2,,,2,,2,,,,"2E3B",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature","Filed with authorized/valid electronic signature","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,
"20180730065835P040089490263001","2017-01-01","2017-12-31","2",,"1","0","0","0","0","0","0","0","0",,"MINISTRY BRANDS EMPLOYEE WELFARE PLAN","501","2017-01-01","SITE ORGANIC, LLC","MINISTRY BRANDS",,"14488 OLD STAGE RD",,"LENOIR CITY","TN","377725494",,,,,,,"14488 OLD STAGE RD",,"LENOIR CITY","TN","377725494",,,,,,,"461145297","8654832383","541519",,,,,,,,,,,,,,,,,,,"2018-07-30T06:55:18-0500","APRYL BRAUN",,,,,537,557,7,0,564,0,564,,,,,"4A4B4D4E4F4H","0","0","0","1","0","0","0","1","0","0","0","0","0","1","5","0","0","0","FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,529,"2",,,,,,,,,
"20180730065906P030090706663001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"THE INSURANCE HOUSE, INC. SAVINGS PLAN","003","1997-07-01","THE INSURANCE HOUSE, INC.",,,"PO BOX 28155",,"ATLANTA","GA","30358",,,,,,,,,,,,,,,,,,"582361092","8002827024","524210",,,,,,,,,,,,,,,,,,,"2018-07-30T06:58:22-0500","REBECCA J. BITTINGER",,,,,149,74,0,57,131,0,131,131,5,,"2E2F2G2J2K2S2T3D3H",,"0","0","1","0","0","0","1","0","1","0","0","1","0","0",,"1","1","0","FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,97,,,,,,,,,,
"20180730070005P040089491159001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"HABEGGER CORP LTD PLAN","503","1992-01-01","THE HABEGGER CORPORATION",,,"4995 WINTON ROAD",,"CINCINNATI","OH","45232",,,,,,,,,,,,,,,,,,"311225518","5138422642","423700",,,,,,,,,,,,,,,,,,,"2018-07-27T15:54:38-0500","MICHAEL C. POPE","2018-07-27T15:54:38-0500","MICHAEL C. POPE",,,353,350,,,350,,,,,,,"4H","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,353,"2",,,,,,,,,
"20180730070032P040089491415001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"MILWAUKEE BUCKS LLC","503","2009-01-01","MILWAUKEE BUCKS LLC",,,"1001 N 4TH STREET",,"MILWAUKEE","WI","53203",,,,,,,,,,,,,,,,,,"391513690","4142270575","711210","MILWAUKEE BUCKS LLC",,"1001 N 4TH STREET",,"MILWAUKEE","WI","53203",,,,,,,"391513690","4142270575",,,,"2018-07-30T06:56:33-0500","JAMES WOLOSZYK",,,,,322,386,0,0,386,,,,,,,"4A4D4B4F4H4E","1","0","0","0","1","0","0","0","0","0","0","0","0","1","4","1","0","0","FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,322,"2",,,,,,,,,
"20180730070306P040089493031001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"FELLOWSHIP HEALTH RESOURCES, INC. 403(B) PLAN","001","2007-01-01","FELLOWSHIP HEALTH RESOURCES, INC.",,,"25 BLACKSTONE VALLEY PLACE, STE 300",,"LINCOLN","RI","02865",,,,,,,,,,,,,,,,,,"050373414","4013333980","621330",,,,,,,,,,,,,,,,,,,,,,,,,1128,646,0,603,1249,1,1250,1156,54,,"2L2G2K",,"0","0","1","0","0","0","1","0","1","0","0","1","0","0","0","1","0","0","FILING_RECEIVED","2018-07-30",,,,,,"1",,,,,,,,,,,,,,,,,656,,,,"2018-07-18T07:00:00-0500","STEPHEN DUGGAN",,,,,
