"20180722160656P030056945917001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"STEVEN B TUNG MD PC PROFIT SH","001","1991-06-01","STEVEN B TUNG MD PC",,,"87-23 MYRTLE AVENUE",,"GLENDALE","NY","11385",,,,,,,"87-23 MYRTLE AVENUE",,"GLENDALE","NY","11385",,,,,,,"113058607","7188476066","621111","STEVEN B TUNG MD PC",,"87-23 MYRTLE AVENUE",,"GLENDALE","NY","11385",,,,,,,"113058607","7188476066",,,,"2018-07-22T16:06:17-0500","STEVEN TUNG","2018-07-22T16:06:17-0500","STEVEN TUNG",,,2,2,0,0,2,0,2,,,,"2E3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-07-22","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,
"20180722161429P040003147829001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"INTERMEDIX STAFFING INC. FLEXIBLE BENEFITS PLAN","502","2003-09-01","INTERMEDIX STAFFING, INC.",,,"424 CHURCH STREET, SUITE 1500",,"NASHVILLE","TN","37219",,,,,,,,,,,,,,,,,,"201302085","8442888400","541990",,,,,,,,,,,,,,,,,,,,,,,,,1778,1537,0,0,1537,,,,,,,"4A4B4D4E4F4H4L4Q","1",,,"1","1",,,"1",,,,,,"1","7",,,,"FILING_RECEIVED","2018-07-22",,,,,,"1",,,,,,,,,,,,,,,,,1778,"2",,,"2018-07-21T03:00:00-0500","MELISSA LEIGH",,,,,
"20180722161956P030056978397001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"ARBY'S RESTAURANT GROUP, INC. HEALTH & WELFARE PLAN","501","2011-07-01","ARG RESOURCES, LLC","ARBY'S RESTAURANT GROUP, INC.",,"1155 PERIMETER CENTER WEST","SUITE 1200","ATLANTA","GA","30338",,,,,,,,,,,,,,,,,,"261476024","6785144100","722513",,,,,,,,,,,,,,,,,,,"2018-07-22T12:17:05-0500","ROBERT F NORTON JR","2018-07-22T12:17:05-0500","ROBERT F NORTON JR",,,2650,2968,0,0,2968,0,,0,0,,,"4A4B4D4E4F4I4L","1","0","0","1","1","0","0","1",,"0","0",,,"1","6","0",,,"FILING_RECEIVED","2018-07-22","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,2650,,,,,,,,,,
"20180722162449P030056990765001","2017-05-31","2017-12-31","2",,"1","0","0","1","0","0","0","0","0",,"AFFK JUICE INC","323","2017-05-31","AFFK JUICE INC","CLEAN JUICE MYERS PARK",,"14204 BLACK FARMS RD",,"HUNTERSVILLE","NC","280789256",,,,,,,"2927 SELWYN AVE",,"CHARLOTTE","NC","28209",,,,,,,"821712518","7047266305","445299",,,,,,,,,,,,,,,,,,,"2018-07-22T16:24:04-0500","FRANCIS CARRELLI","2018-07-22T16:24:05-0500","FRANCIS CARRELLI",,,0,1,0,0,1,0,1,0,0,,"2E",,"0","0","0","1","0","0","0","1","0","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-07-22","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,0,"2",,,,,,,,,
"20180722162736P040074116711001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"FREE CIRCLE ENTERPRISES INC. PENSION TRANSFER TRUST PLAN","001","2005-01-01","FREE CIRCLE ENTERPRISES, INC. PENSION TRANSFER TRUST PLAN",,,"2924 WINDSTONE CT",,"BEDFORD","TX","760212863",,,,,,,,,,,,,,,,,,"202872753","8179378750","531110",,,,,,,,,,,,,,,,,,,"2018-07-22T17:27:28-0500","PHIL HUDDLESTON",,,,,2,2,0,0,2,0,2,2,0,,"2E2F2G2T",,"1",,"1",,"1",,"1",,,,,,"1","1","1",,,,"FILING_RECEIVED","2018-07-22","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,2,,,,,,,,,,
"20180722163127P040074127575001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"MICHAEL H. ANDERSON 401K PROFIT SHARING PLAN","001","2002-01-01","MICHAEL H. ANDERSON",,,"4660 PRIVATE ROAD 4326",,"CAMPBELL","TX","75422",,,,,,,,,,,,,,,,,,"751531034","9038866797","111900",,,,,,,,,,,,,,,,,,,,,,,,,6,5,0,1,6,0,6,6,0,,"2E2G2J2R3B3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-07-22",,,,,,"1",,,,,,,,,,,,,,,,,5,,,,"2018-07-04T07:00:00-0500","MICHAEL H. ANDERSON",,,,,
"20180722163835P030057025213001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"AMICUS HEALTH AND WELFARE BENEFITS PROGRAM","501","2007-10-01","AMICUS THERAPEUTICS, INC.",,,"1 CEDAR BROOK DRIVE",,"CRANBURY","NJ","08512",,,,,,,,,,,,,,,,,,"710869350","6096622000","541700",,,,,,,,,,,,,,,,,,,"2018-07-22T16:36:40-0500","WILLIAM D. BAIRD",,,,,189,222,4,0,226,,,,,,,"4A4B4D4E4F4H4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","4","0","0","0","FILING_RECEIVED","2018-07-22","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,189,"2",,,,,,,,,
"20180722164104P040074153543001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"BACKOFFICE ASSOCIATES, LLC WELFARE PLANS","501","1995-04-05","BACKOFFICE ASSOCIATES, LLC",,,"75 PERSEVERANCE WAY",,"HYANNIS","MA","02601",,,,,,,,,,,,,,,,,,"261544182","7744083419","541519",,,,,,,,,,,,,,,,,,,"2018-07-22T16:40:53-0500","KRIS A. HALES",,,,,703,789,4,0,793,,,,,,,"4A4B4D4E4F4H4L","1","0","0","1","1","0","0","1","0","0","0","0","0","1","9","0","0","0","FILING_RECEIVED","2018-07-22","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,701,"2",,,,,,,,,
"20180722165200P030057058253001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"CHARLES TAYLOR PROFIT SHARING PLAN","001","1992-01-01","CHARLES TAYLOR",,,"19466 CHANDLERVILLE RD",,"VIRGINIA","IL","626918670",,,,,,,"19466 CHANDLERVILLE RD",,"VIRGINIA","IL","626918670",,,,,,,"371292534","2174582842","112900",,,,,,,,,,,,,,,,,,,"2018-07-22T16:25:00-0500","CHARLES TAYLOR","2018-07-22T16:25:00-0500","CHARLES TAYLOR",,,3,3,0,0,3,0,3,3,0,,"2E2G3B3E",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-07-22","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,3,,,,,,,,,,
"20180723163300P040076930391001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"GEMOLOGICAL INSTITUTE OF AMERICA, INC. HEALTH PLAN","501","1988-03-01","GEMOLOGICAL INSTITUTE OF AMERICA, INC.",,,"5345 ARMADA DRIVE",,"CARLSBAD","CA","920084602",,,,,,,,,,,,,,,,,,"953797687","7606034000","611000",,,,,,,,,,,,,,,,,,,"2018-07-23T16:32:31-0500","DAVID TEARLE",,,,,1226,1201,40,26,1267,,,,,,,"4A4B4D4E4F4G4H4L4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","9","0","0","0","FILING_RECEIVED","2018-07-23","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,1205,"2",,,,,,,,,
"20180723163311P040076930775001","2017-01-01","2017-12-31","2",,"0","0","0",,"0","1","0","0","0",,"AMERICAN AIRPORTS CORPORATION RETIREMENT SAVINGS PLAN","003","2013-09-01","AMERICAN AIRPORTS CORPORATION",,,"2425 OLYMPIC BLVD, NO. 650E",,"SANTA MONICA","CA","90404",,,,,,,,,,,,,,,,,,"954651846","3107520555","488100",,,,,,,,,,,,,,,,,,,"2018-07-23T12:32:53-0500","EDWARD SAUSE",,,,,80,71,1,8,80,0,80,32,1,,"2E2F2G2J2K2T3D",,,"0","1","0",,"0","1","0","1","0",,"0","1","0","0","0","1","0","FILING_RECEIVED","2018-07-23","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,71,,,,,,,,,,
"20180723163504P040003240661001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"BANK OF THE OZARKS PREPAID VISION CARE PLAN","505","2015-01-01","BANK OF THE OZARKS",,,"P.O. BOX 8811",,"LITTLE ROCK","AR","722318811",,,,,,,"17901 CHENAL PARKWAY",,"LITTLE ROCK","AR","72223",,,,,,,"710130170","5019782322","522110",,,,,,,,,,,,,,,,,,,"2018-07-23T16:34:41-0500","TIM HODNETT","2018-07-23T16:34:41-0500","TIM HODNETT",,,1395,1580,,,1580,,,,,,,"4E","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-07-23","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,1395,"2",,,,,,,,,
"20180723163544P040003240693001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"TORAY COMPOSITES AMERICA, INC. GROUP HEALTH CARE PLAN","503","1993-03-15","TORAY COMPOSITES AMERICA, INC.",,,"19002 50TH AVENUE EAST",,"TACOMA","WA","98446",,,,,,,,,,,,,,,,,,"911560472","2538461777","314000",,,,,,,,,,,,,,,,,,,"2018-07-23T16:31:16-0500","JEFFREY CLEMENT",,,,,535,534,3,0,537,,,,,,,"4A4D4E4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","2","0","0","0","FILING_RECEIVED","2018-07-23","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,535,"2",,,,,,,,,
"20180723163554P040003240725001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"REDBUILT 401(K) PLAN","001","2009-01-01","REDBUILT LLC",,,"200 EAST MALLARD",,"BOISE","ID","83706",,,,,,,,,,,,,,,,,,"270452985","2083952400","321210",,,,,,,,,,,,,,,,,,,"2018-07-23T16:33:57-0500","BRUCE MURPHY",,,,,323,321,1,30,352,0,352,189,0,,"2A2E2F2G2J2K3D",,"0","0","1","0","0","0","1","0","1","0","0","1","0","0","0","1","0","0","FILING_RECEIVED","2018-07-23","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,304,,,,,,,,,,
