"20180518073213P030076631841001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"LOUISVILLE SURGICAL ASSOCIATES, P.S.C. 401(K) PLAN","002","1996-01-01","LOUISVILLE SURGICAL ASSOCIATES, P.S.C.",,,"4402 CHURCHMAN AVE., SUITE 202",,"LOUISVILLE","KY","40215",,,,,,,,,,,,,,,,,,"611228474","5023661090","621111",,,,,,,,,,,,,,,,,,,"2018-05-18T07:25:47-0500","JOHN OLSOFKA",,,,,10,6,0,4,10,0,10,10,0,,"2E2F2G2H2J2K2R3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-05-18","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,6,,,,,,,,,,
"20180518091508P030078455511002","2017-03-01","2018-02-28","2",,,,,,,,,,,,"MAYER ALLOYS CORPORATION EMPLOYEES' PROFIT SHARING TRUST","001","1983-03-01","MAYER ALLOYS CORPORATION",,,"551 E. 11 MILE ROAD, SUITE 1C",,"MADISON HEIGHTS","MI","48071",,,,,,,,,,,,,,,,,,"382401300","2483992233","423500",,,,,,,,,,,,,,,,,,,"2018-05-04T13:56:21-0500","STEVEN RUZUMNA","2018-05-04T13:56:35-0500","STEVEN RUZUMNA",,,6,4,0,1,5,1,6,6,0,,"2E",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-05-18","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,4,,,,,,,,,,
"20180518091747P040047397133001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"YANKEE PRIDE TRANSPORTATION AN 401(K) PROFIT SHARING PLAN & TRUST","001","2015-01-01","YANKEE PRIDE TRANSPORTATION &",,,"PO BOX 135",,"NOBLEBORO","ME","04555",,,,,,,,,,,,,,,,,,"383893206","2075631692","484120",,,,,,,,,,,,,,,,"YANKEE PRIDE TRANSPORTATION",,,"2018-05-18T09:17:44-0500","JEANNETTE STACKPOLE",,,,,8,6,0,1,7,0,7,2,0,,"2E2F2G2J2K2R2T3D",,"0","0","1","0","0","0","1","0","0",,,"0","1","0","0","0","0",,"FILING_RECEIVED","2018-05-18","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,8,,,,,,,,,,
"20180518091821P030078462855001","2017-01-01","2017-12-31","2",,"0","0","0",,"0","1","0","0","0",,"CONTINUITY LOGIC, LLC 401(K) PLAN","001","2007-10-05","CONTINUITY LOGIC, LLC",,,"55 LANE RD, 3RD FLOOR",,"FAIRFIELD","NJ","07004",,,,,,,,,,,,,,,,,,"204779095","9179726358","541519",,,,,,,,,,,,,,,,,,,"2018-05-18T05:09:43-0500","TINA PICCININNI",,,,,17,17,0,7,24,0,24,22,0,,"2E2F2G2J2K2T3D",,,"0","1","0",,"0","1","0","1","0",,"0","1","0","0","0","0","0","FILING_RECEIVED","2018-05-18","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,13,,,,,,,,,,
"20180518092029P040074518567001","2017-01-01","2017-12-31","2",,"0","0","0",,"0","1","0","0","0",,"ATLAS MINERALS & CHEMICALS, INC. EMPLOYEES 401(K) SAVINGS PLAN","003","1988-08-01","ATLAS MINERALS & CHEMICALS, INC.",,,"PO BOX 38",,"MERTZTOWN","PA","19539",,,,,,,"1227 VALLEY ROAD",,"MERTZTOWN","PA","19539",,,,,,,"232050903","6106829105","325900",,,,,,,,,,,,,,,,,,,"2018-05-18T05:16:49-0500","EDWARD EHRET",,,,,23,20,1,1,22,0,22,22,0,,"2E2F2G2J2K2T3D",,,"0","1","0",,"0","1","0","1","0",,"0","1","0","0","0","0","0","FILING_RECEIVED","2018-05-18","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,21,,,,,,,,,,
"20180518092037P030050235917001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"ASHLAND GROUP, LLC 401(K) PLAN","001","2001-01-01","ASHLAND GROUP, LLC",,,"1560 W BAY AREA BLVD","STE 350","FRIENDSWOOD","TX","775462676",,,,,,,,,,,,,,,,,,"760591700","2814841700","541219",,,,,,,,,,,,,,,,"ASHLAND GROUP, L.P.","760591700","001","2018-05-18T05:20:10-0500","SHARON MARTINDALE",,,,,15,13,0,1,14,0,14,7,0,,"2G2J2T3D3H2F",,"0","0","1","0","0","0","1","0","1","0",,"0","1","0",,"0","0","0","FILING_RECEIVED","2018-05-18","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,13,,,,,,"ASHLAND GROUP, LLC 401(K) PLAN",,,,
"20180518092338P040003159109001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"CITY NATIONAL BANK OF FLORIDA EMPLOYEE BENEFITS PLAN","503","1987-08-01","CITY NATIONAL BANK OF FLORIDA",,,"25 WEST FLAGLER STREET",,"MIAMI","FL","33130",,,,,,,"25 WEST FLAGLER STREET",,"MIAMI","FL","33130",,,,,,,"591297458","3055777684","522110",,,,,,,,,,,,,,,,,,,"2018-05-18T09:03:32-0500","LILIA CAYON",,,,,580,603,15,0,618,,,,,,,"4A4B4D4E4H4Q","1","0","0","0","1","0","0","0","0","0","0","0","0","1","5","0","0","0","FILING_RECEIVED","2018-05-18","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,565,"2",,,,,,,,,
"20180518092508P040078017713001","2017-01-01","2017-12-31","2",,,,"1",,,,,,,,"W & W CONSTRUCTION PROFIT SHARING PLAN","001","1994-01-01","W & W CONSTRUCTION, INC.",,,"78 VALLEY ROAD",,"COS COB","CT","06807",,,,,,,"78 VALLEY ROAD",,"COS COB","CT","06807",,,,,,,"061427611","2036615546","236110","WILLIAM C. WURST",,"78 VALLEY ROAD",,"COS COB","CT","06807",,,,,,,"041563770","2036615546",,,,,,,,,,3,0,3,,3,,3,0,,,"2E2G3D",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-05-18",,,,,,,,,,,,,,,,,,,,,,,3,,,,"2018-05-15T07:00:00-0500","WILLIAM C WURST",,,,,
"20180518092516P040000095028001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"LAKE AIR PRODUCTS LLC EMPLOYEE WELFARE BENEFIT PLAN","501","1999-06-01","LAKE AIR PRODUCTS LLC",,,"385 90TH AVENUE NORTHWEST",,"COON RAPIDS","MN","55433",,,,,,,,,,,,,,,,,,"815191167","7637852429","332110",,,,,,,,,,,,,,,,"LAKE AIR METAL PRODUCTS LLC","411939951","501","2018-05-18T09:24:57-0500","SANDRA BAKER",,,,,162,165,2,0,167,,,,,,,"4B4D4F4H","1","0","0","1","1","0","0","1","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-05-18","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,158,"2",,,,,"LAKE AIR METAL PRODUCTS LLC EMPLOYEE WELFARE BENEFIT PLAN",,,,
"20180518092649P040078020417001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"LAKE AIR PRODUCTS LLC HEALTH","502","1999-06-01","LAKE AIR PRODUCTS LLC",,,"385 90TH AVENUE NORTHWEST",,"COON RAPIDS","MN","55433",,,,,,,,,,,,,,,,,,"815191167","7637852429","332110",,,,,,,,,,,,,,,,"LAKE AIR METAL PRODUCTS LLC","411939951","502","2018-05-18T09:26:30-0500","SANDRA BAKER",,,,,115,112,2,0,114,,,,,,,"4A","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","FILING_RECEIVED","2018-05-18","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,111,"2",,,,,"LAKE AIR METAL PRODUCTS LLC HEALTH",,,,
