"20180726131648P040056191405001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"JIM HAWK TRUCK TRAILER, INC. & AFFILIATES HEALTH CARE PLAN","503","1991-03-01","JIM HAWK TRUCK TRAILER, INC.",,,"3119 SOUTH 9TH STREET",,"COUNCIL BLUFFS","IA","51501",,,,,,,,,,,,,,,,,,"421022818","7123662241","423800",,,,,,,,,,,,,,,,,,,"2018-07-26T13:16:09-0500","DEBRA DINSMOOR",,,,,170,162,1,0,163,,,,,,,"4A","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-07-26","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,168,"2",,,,,,,,,
"20180726131649P040056191549001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"AMES NATIONAL CORPORATION 401(K) PROFIT SHARING PLAN","002","1971-01-01","AMES NATIONAL CORPORATION",,,"405 5TH ST",,"AMES","IA","500106151",,,,,,,,,,,,,,,,,,"421039071","5152325561","522190",,,,,,,,,,,,,,,,,,,"2018-07-26T13:16:21-0500","JOHN P. NELSON",,,,,273,229,10,65,304,0,304,303,12,,"2E2J2K3D3H2G2T",,"0","0","1","0","0","0","1","0","1","0","0","1","0","0",,"1","1","0","FILING_RECEIVED","2018-07-26","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,218,,,,,,,,,,
"20180726131651P030004043029001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"IMAGINE THE POSSIBILITIES, INC. WRAP PLAN","503","2009-07-01","IMAGINE THE POSSIBILITIES, INC.",,,"1710 E MAPLE ST",,"MAQUOKETA","IA","52060",,,,,,,,,,,,,,,,,,"237224698","5636525252","624100",,,,,,,,,,,,,,,,,,,"2018-07-26T13:13:27-0500","JEFF MORRIS",,,,,359,564,4,0,568,,,,,,,"4A4B4D4E4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","4","0","0","0","FILING_RECEIVED","2018-07-26","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,359,"2",,,,,,,,,
"20180726131659P030087378225001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","1","0","0",,"NITEO PRODUCTS, LLC 401(K) PLAN","001","2015-07-01","NITEO PRODUCTS, LLC",,,"300 CRESCENT COURT SUITE 550",,"DALLAS","TX","75201",,,,,,,,,,,,,,,,,,"473573464","6624498146","325100",,,,,,,,,,,,,,,,,,,"2018-07-26T13:15:47-0500","CHARLES TOMLINSON","2018-07-26T13:15:47-0500","CHARLES TOMLINSON",,,158,139,0,13,152,0,152,105,18,,"2E2F2G2J2K2T3D",,"0","0","1","0","0","0","1","0","1","0","0","1","0","0",,"1","1","0","FILING_RECEIVED","2018-07-26","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,153,,,,,,,,,,
"20180726131719P030004043221001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"LTD-SALARY","504","1987-01-01","ECOWATER SYSTEMS LLC",,,"1890 WOODLANE DR",,"WOODBURY","MN","551252913",,,,,,,"1890 WOODLANE DR",,"WOODBURY","MN","551252913",,,,,,,"363586532","6517395330","326100",,,,,,,,,,,,,,,,,,,"2018-07-26T11:17:44-0500","KEITH OPATZ",,,,,103,94,,,94,,94,,,,,"4L","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-07-26","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,103,,,,,,,,,,
"20180726131730P040003565413001","2017-01-01","2017-12-31","2",,,,,,,"1",,,,,"DIANDY INC. RETIREMENT PLAN","001","2015-11-04","DIANDY INC.",,,"6844 BARDSTOWN ROAD",,"LOUISVILLE","KY","40291",,,,,,,,,,,,,,,,,,"475500088","5024095789","561430",,,,,,,,,,,,,,,,,,,"2018-07-26T14:17:23-0500","ANDREW ALDERETTE JR.",,,,,2,2,0,0,2,0,2,1,0,,"2E2G2R3D",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-07-26","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,2,,,,,,,,,,
"20180726131734P030083766135001","2017-01-01","2017-12-31","2",,"0",,"0","0","0",,,,,,"GOWANDA ELECTRONICS SALARY 401K PLAN","003","1995-01-01","GOWANDA GEC LLC",,,"PO BOX 111","PO BOX 111","GOWANDA","NY","140700111",,,,,,,,,,,,,,,,,,"451557224","7165322234","334410",,,,,,,,,,,,,,,,,,,"2018-07-26T13:17:30-0500","THOMAS NORSEN","2018-07-26T13:17:30-0500","THOMAS NORSEN",,,127,154,0,8,162,0,162,98,0,,"2E2F2G2J2K2T3D3H",,"1",,"1",,"1",,"1",,"1","0","0","1","0","1","1","1","1","0","FILING_RECEIVED","2018-07-26","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,120,,,,,,,,,,
"20180726110939P040083171079001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"FCA US LLC SALARIED EMPLOYEES' SAVINGS PLAN","003","1956-08-01","FCA US LLC",,,"1000 CHRYSLER DRIVE.","CIMS 485-08-64","AUBURN HILLS","MI","483262766",,,,,,,,,,,,,,,,,,"270187394","2485765741","336100",,,,,,,,,,,,,,,,,,,,,,,,,23804,19325,1212,3164,23701,161,23862,19572,710,,"2G3H2T2R",,"0","0","1","0","0","0","1","0","0","0","0","1","0","0",,"0","1","0","FILING_RECEIVED","2018-07-26",,,,,,"1",,,,,,,,,,,,,,,,,18930,"2",,,"2018-07-19T23:00:00-0500","JOSEPH HEIKKILA",,,,,
"20180726110950P040090379505001","2017-07-28","2017-12-31","2",,"1","0","0","1","0","0","0","0","0",,"STARLET EYES, INC. 401(K) PROFIT SHARING PLAN","001","2017-07-28","STARLET EYES, INC.",,,"9146 WEST TUSCOLA RD",,"FRANKENMUTH","MI","48734",,,,,,,,,,,,,,,,,,"822307157","9892749401","812190",,,,,,,,,,,,,,,,,,,"2018-07-26T11:02:04-0500","LEONARD SANCHEZ",,,,,1,1,0,0,1,0,1,1,0,,"2E2J2K2H3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-07-26","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,1,,,,,,,,,,
"20180726111012P040083172359001","2017-01-01","2017-12-31","2",,"0","0","1","0","0","0","0","0","0",,"STEVEN A VIX MD EMPLOYEE PROFIT SHARING PLAN","001","1991-01-01","DR STEVEN A VIX MD",,,"504 W HARRIE ST",,"NEWBERRY","MI","498681200",,,,,,,"504 W HARRIE ST",,"NEWBERRY","MI","498681200",,,,,,,"382897142","9062935147","621111",,,,,,,,,,,,,,,,,,,"2018-07-26T11:03:18-0500","JONATHAN GRUBB","2018-07-26T11:03:19-0500","JONATHAN GRUBB","2018-07-26T11:03:19-0500","JONATHAN GRUBB",2,0,,,0,,0,0,0,0,"2C2E3B",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-07-26","Filed with authorized/valid electronic signature","Filed with authorized/valid electronic signature","Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,2,,,,,,,,,,
