"20180723104232P030076338231001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"H. F. GEHANT BANKING COMPANY 401(K) PLAN","001","1997-01-01","H. F. GEHANT BANKING COMPANY",,,"2514 JOHNSON STREET",,"WEST BROOKLYN","IL","61378",,,,,,,,,,,,,,,,,,"361122540","8156283121","522110",,,,,,,,,,,,,,,,,,,"2018-07-20T15:41:52-0500","JOHN GEHANT","2018-07-20T15:41:52-0500","JOHN GEHANT",,,18,18,1,0,19,0,19,14,0,,"2E2F2G2J2K2T3D",,"1",,"1",,"1",,"1",,"1",,,,"1","1","1",,"1",,"FILING_RECEIVED","2018-07-23","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,18,,,,,,,,,,
"20180723071644P040050833229001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"LEE E WALTER 401K PLAN","001","2005-01-01","LEE E WALTER","LEE E WALTER CPA",,"3029 BRIGHTON HENRIETTA TOWNLINE RD",,"ROCHESTER","NY","14623",,,,,,,,,,,,,,,,,,"300285790","5852929830","541211",,,,,,,,,,,,,,,,,,,"2018-07-23T03:15:56-0500","LEE WALTER","2018-07-23T03:15:56-0500","LEE WALTER",,,2,2,,1,3,,3,3,,,"2J",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-07-23","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,2,,,,,,,,,,
"20180723071816P040050833901002","2017-01-01","2017-12-31","2",,,,,,,,,,,,"WSKG PUBLIC TELECOMMUNICATIONS COUNCIL'S TIAA-CREF TAX DEFERRED ANNUITY PLAN","002","1989-01-01","WSKG PUBLIC TELECOMMUNICATIONS COUNCIL",,,"601 GATES ROAD",,"VESTAL","NY","13850",,,,,,,,,,,,,,,,,,"150620345","6077290100","515100",,,,,,,,,,,,,,,,,,,"2018-07-10T04:45:17-0500","GREG CATLIN","2018-07-10T04:45:17-0500","GREG CATLIN",,,38,28,,14,42,0,42,29,,,"2G2L2M",,"1",,"1",,"1",,"1",,,,,,"1","1","1",,"1",,"FILING_RECEIVED","2018-07-23","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,28,,,,,,,,,,
"20180618120021P040000093081001","2017-04-01","2018-03-31","2",,"0","0","0","0","0","1","0","0","0",,"TIFFANY AND COMPANY SHORT TERM DISABILITY PLAN","510","1988-01-01","TIFFANY AND COMPANY",,,"200 FIFTH AVENUE",,"NEW YORK","NY","10010",,,,,,,,,,,,,,,,,,"131387680","2122306620","448310",,,,,,,,,,,,,,,,,,,"2018-06-18T11:59:40-0500","SOL KLEIN",,,,,4648,4648,0,0,4648,,,,,,,"4F","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","FILING_RECEIVED","2018-06-18","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,4648,"2",,,,,,,,,
"20180618144113P030003607889001","2017-01-01","2017-12-31","2",,"0","0","0",,"0","1","0","0","0",,"REGIONAL MEDICAL ASSOCIATES, PA 401(K) PLAN","001","2007-01-17","REGIONAL MEDICAL ASSOCIATES, PA",,,"240 BEISER BOULEVARD","SUITE 201","DOVER","DE","19904",,,,,,,,,,,,,,,,,,"510382781","3027347246","621111",,,,,,,,,,,,,,,,,,,"2018-06-18T10:40:55-0500","ROOPARANI BHAT",,,,,11,7,0,5,12,0,12,10,0,,"3B3D3H2F2G2J2K2T",,,"0","1","0",,"0","1","0","1","0",,"0","1","0","0","0","0","0","FILING_RECEIVED","2018-06-18","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,7,,,,,,,,,,
"20180618144133P030000167285001","2017-01-01","2017-12-31","2",,"0",,"0","0","0","1",,,,,"CITIZENS BANK OF LAS CRUCES EMPLOYEE STOCK OWNERSHIP & PROFIT SHARING PLAN","001","1977-01-01","CITIZENS BANK OF LAS CRUCES",,,"505 S MAIN ST",,"LAS CRUCES","NM","880011206",,,,,,,,,,,,,,,,,,"850207454","5756474114","522110",,,,,,,,,,,,,,,,,,,"2018-06-18T14:41:30-0500","RUTH CHRISTOPHER","2018-06-18T14:41:30-0500","RUTH CHRISTOPHER",,,111,81,0,32,113,0,113,109,2,,"2E2F2H2I2J2K2O2Q2T3C3H3I",,"1",,"1",,"1",,"1",,"1","0","0","0","1","1","1","0","1","0","FILING_RECEIVED","2018-06-18","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,91,,,,,,,,,,
"20180618144151P030000167365001","2017-01-01","2017-12-31","2",,"0","0","0",,"0","1","0","0","0",,"DEVON ENERGY CORPORATION INCENTIVE SAVINGS PLAN","002","1990-01-01","DEVON ENERGY CORPORATION",,,"333 W. SHERIDAN",,"OKLAHOMA CITY","OK","73102",,,,,,,,,,,,,,,,,,"731567067","4055523577","211110","BENEFITS COMMITTEE","DEVON ENERGY CORPORATION","333 W. SHERIDAN",,"OKLAHOMA CITY","OK","73102",,,,,,,"731567067",,,,,"2018-06-18T10:41:29-0500","TANA CASHION",,,,,4776,2547,43,1486,4076,11,4087,4075,104,,"2F2G2J2K2S2T2R",,,"0","1","0",,"0","1","0","1","0",,"1","0","0","0","1","1","0","FILING_RECEIVED","2018-06-18","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,2780,,,,,,,,,,
"20180618144152P030003609313001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"TIMOTHY A. GLOMB, D.M.D., P.A. RETIREMENT PLAN & TRUST","001","2005-01-01","TIMOTHY A. GLOMB, D.M.D., P.A.",,,"2808 ENTERPRISE ROAD","SUITE 102","DE BARY","FL","32713",,,,,,,,,,,,,,,,,,"593739843","3866687776","621210",,,,,,,,,,,,,,,,,,,"2018-06-18T14:40:20-0500","TIMOTHY A. GLOMB, D.M.D.",,,,,9,8,0,0,8,0,8,8,0,,"2E2J2K2A3D",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","1","0","FILING_RECEIVED","2018-06-18","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,7,,,,,,,,,,
"20180618144212P030000167429001","2017-01-01","2017-12-31","2",,"0","1","0","0","0","0","0","0","0",,"KCM RETIREMENT PLAN","001","1974-06-01","KRUPNICK CAMPBELL MALONE BUSER SLAMA HANCOCK LIB",,,"12 SE 7TH STREET, SUITE 801",,"FORT LAUDERDALE","FL","33301",,,,,,,,,,,,,,,,,,"591512204","9547638181","541110",,,,,,,,,,,,,,,,,,,,,,,,,54,43,0,12,55,0,55,55,2,,"2A2E2F2G2J2K2R3D3H",,,,"1",,,,"1",,"1",,,,"1",,,,,,"FILING_RECEIVED","2018-06-18",,,,,,"1",,,,,,,,,,,,,,,,,44,,,,"2018-03-09T06:00:00-0600","THOMAS E. BUSER",,"2018-03-09T06:00:00-0600","THOMAS E. BUSER",,
"20180618144254P030003611249001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"GENERAL MICROCIRCUITS, INC. 401(K) PLAN","002","1998-01-01","GENERAL MICROCIRCUITS, INC.",,,"P.O. BOX 748",,"MOORESVILLE","NC","281152359",,,,,,,"1133 NORTH MAIN ST.",,"MOORESVILLE","NC","281152359",,,,,,,"561267280","7046635975","334500",,,,,,,,,,,,,,,,,,,"2018-06-18T10:42:24-0500","PAMELA ISENHOUR",,,,,113,101,2,4,107,0,107,71,0,,"2F2H2J2K2T3D2E",,"0","0","1","0","0","0","1","0","1","0",,"1","0","0",,"1","1","0","FILING_RECEIVED","2018-06-18","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,110,,,,,,,,,,
"20180618144457P040003953767001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"SOUTHERN TIER INSULATION DISTRIBUTORS, INC. WELFARE BENEFITS PLAN","520","2009-01-01","SOUTHERN TIER INSULATION DISTRIBUTORS, INC.",,,"3150 BUCKINGHAM ROAD",,"ENDWELL","NY","13760",,,,,,,,,,,,,,,,,,"161102760","6077546464","238300",,,,,,,,,,,,,,,,,,,"2018-06-18T14:41:50-0500","WENDE PILLING",,,,,93,99,,,99,,,,,,,"4A4H4D","1","0","0","0","1","0","0","0","0","0","0","0","0","1","3","0","0","0","FILING_RECEIVED","2018-06-18","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,93,"2",,,,,,,,,
"20180618144507P040003954679001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"PURE ROMANCE, LLC","501","2014-01-01","PURE ROMANCE, LLC CHESTER",,"VICTORIA CHESTER","655 PLUM STREET",,"CINCINNATI","OH","45202",,,,,,,,,,,,,,,,,,"311407012","5136975948","423920",,,,,,,,,,,,,,,,,,,"2018-06-18T14:04:07-0500","VICTORIA CHESTER","2018-06-18T14:04:07-0500","VICTORIA CHESTER",,,155,154,0,0,154,,,,,,,"4B4F4H","1",,,,"1",,,,,,,,,"1","4",,,,"FILING_RECEIVED","2018-06-18","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,155,"2",,,,,,,,,
"20180618144524P040003955959001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"UNITED WAY OF TRUMBULL COUNTY RETIREMENT PLAN","001","1971-04-01","UNITED WAY OF TRUMBULL COUNTY",,,"3601 YOUNGSTOWN ROAD, SE",,"WARREN","OH","44484",,,,,,,,,,,,,,,,,,"341083629","3303691000","813000",,,,,,,,,,,,,,,,,,,"2018-05-29T05:23:02-0500","VIRGINIA PASHA",,,,,11,5,,7,12,,12,12,,,"2C3D",,"1",,,,"1",,,,"1",,,,"1","1","1",,,,"FILING_RECEIVED","2018-06-18","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,4,,,,,,,,,,
"20180618144524P040003955959003","2017-01-01","2017-12-31","2",,,,,,,,,,,,"LASIK CENTERS OF MICHIGAN, P.C. PROFIT SHARING PLAN","001","2000-05-16","LASIK CENTERS OF MICHIGAN, P.C.",,,"PO BOX 7769",,"BLOOMFIELD HILLS","MI","48302",,,,,,,,,,,,,,,,,,"383382734","2484259192","621320",,,,,,,,,,,,,,,,,,,"2018-06-18T10:32:06-0500","DONALD C. FIANDER, MD",,,,,1,1,,,1,,1,,,,"2E",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-06-18","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,1,,,,,,,,,,
"20180618144700P040001176589001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"PENNZENERGY MEDICAL AND DENTAL PLAN","504","1977-01-01","DEVON ENERGY CORPORATION",,,"333 WEST SHERIDAN",,"OKLAHOMA CITY","OK","731028260",,,,,,,,,,,,,,,,,,"731567067","4052353611","211110",,,,,,,,,,,,,,,,,,,"2018-06-18T14:46:05-0500","TANA CASHION",,,,,228,0,206,0,206,,,,,,,"4A4B","1","0","0","1","1","0","0","1","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-06-18","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,0,"2",,,,,,,,,
"20180618144802P040001176781001","2017-01-01","2017-12-31","2",,"1","0","0","0","0","0","0","0","0",,"S & S HEALTHCARE STRATEGIES, LTD EMPLOYEE BENEFITS PLAN","501","2017-01-01","S & S HEALTHCARE STRATEGIES, LTD",,,"1385 KEMPER MEADOW DRIVE",,"CINCINNATI","OH","45240",,,,,,,,,,,,,,,,,,"311418743","5137728866","524290",,,,,,,,,,,,,,,,,,,"2018-06-18T14:45:57-0500","GAIL SCHWEITZER",,,,,120,96,0,0,96,,,,,,,"4B4H4Q4R","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-06-18","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,120,"2",,,,,,,,,
"20180618144812P030002876919001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"M.F.P. INCORPORATED DBA MARK FORE & STRIKE PROFIT SHARING PLAN","001","1987-07-01","M.F.P. INCORPORATED DBA MARK FORE & STRIKE",,,"490 KIETZKE LANE",,"RENO","NV","89502",,,,,,,,,,,,,,,,,,"880228276","7753229559","451110",,,,,,,,,,,,,,,,,,,,,,,,,12,8,0,3,11,0,11,11,1,,"2E3D",,,,"1",,,,"1",,"1",,,,"1",,,,,,"FILING_RECEIVED","2018-06-18",,,,,,"1",,,,,,,,,,,,,,,,,9,,,,"2018-06-13T07:00:00-0500","MARTY PICCININI",,"2018-06-13T07:00:00-0500","MARTY PICCININI",,
"20180618144935P040001177133001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"MUTUAL AID FUND TRUST","502","1958-03-01","UNITED PUBLIC WORKERS MUTUAL AID FUND TRUST","SAME AS ABOVE",,"1426 N SCHOOL STREET",,"HONOLULU","HI","96817",,,,,,,"1426 N SCHOOL STREET",,"HONOLULU","HI","96817",,,,,,,"990069019","8088472631","813930","UNITED PUBLIC WORKERS MUTUAL AID FUND TRUST",,"1426 N SCHOOL STREET",,"HONOLULU","HI","96817",,,,,,,"990231523","8088472631",,,,"2018-06-18T14:48:05-0500","DAYTON NAKANELUA","2018-06-18T14:48:06-0500","DAYTON NAKANELUA",,,6596,6117,,,6117,,6117,,,,,"4Q","0","0","1","0","0","0","1","0","0","0","0","1","0","0",,"0","0","0","FILING_RECEIVED","2018-06-18","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,6596,"2",,,,,,,,,
"20180618144948P030002878359001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"DECAROLIS TRUCK RENTAL INC WELFARE BENEFIT PLAN GROUP INSURANCE","501","1997-07-01","DECAROLIS TRUCK RENTAL INC",,,"333 COLFAX STREET",,"ROCHESTER","NY","14604",,,,,,,"333 COLFAX STREET",,"ROCHESTER","NY","14604",,,,,,,"160905928","5852541169","532100",,,,,,,,,,,,,,,,,,,"2018-06-18T12:31:18-0500","MARK WILLIAMS","2018-06-18T12:31:18-0500","MARK WILLIAMS",,,157,164,,,164,,164,,,,,"4A4D4B4H4F4E4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","2","0","0","0","FILING_RECEIVED","2018-06-18","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,157,"2",,,,,,,,,
