"20180710202153P030051800049001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"INTERNATIONAL TECHNOLOGY MANAGEMENT 401(K) PLAN","001","1999-05-01","INTERNATIONAL TECHNOLOGY MANAGEMENT, INC.","MS",,"2203 HUNTFIELD CT",,"GAMBRILLS","MD","210541831",,,,,,,"2203 HUNTFIELD CT",,"GAMBRILLS","MD","210541831",,,,,,,"521839021","4104512438","541600",,,,,,,,,,,,,,,,,,,"2018-07-10T20:20:59-0500","UMA BRUEGMAN","2018-07-10T20:21:00-0500","UMA BRUEGMAN",,,2,0,0,2,2,0,2,2,0,,"2E2F2G2J",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-07-10","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,0,,,,,,,,,,
"20180710154126P040024503327001","2017-01-01","2017-12-31","2",,"0","0","1","0","0","0","0","0","0",,"CALIFORNIA FARM BUREAU FEDERATION AND AFFILIATED CO. GROUP LONG-TERM DISABILITY PLAN","503","1954-01-01","CALIFORNIA FARM BUREAU FEDERATION",,,"2300 RIVER PLAZA DRIVE",,"SACRAMENTO","CA","95833",,,,,,,,,,,,,,,,,,"940357610","9165615500","813000",,,,,,,,,,,,,,,,,,,"2018-07-10T15:40:50-0500","MARK DAWSON",,,,,123,0,0,0,0,,,,,,,"4F","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-07-10","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,123,"2",,,,,,,,,
"20180710154127P040024503375001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"ABERCROMBIE & KENT USA, LLC EMPLOYEE BENEFITS PLAN","501","2007-01-01","ABERCROMBIE & KENT USA, LLC",,,"1411 OPUS PLACE","SUITE 300","DOWNERS GROVE","IL","60515",,,,,,,,,,,,,,,,,,"362771967","6307253400","561500",,,,,,,,,,,,,,,,,,,"2018-07-10T15:37:42-0500","MARIA VOGEL",,,,,206,206,3,0,209,,,,,,,"4A4B4D4E4F4H4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","5","0","0","0","FILING_RECEIVED","2018-07-10","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,203,"2",,,,,,,,,
"20180716164742P030061737175001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"JAMES R. KELLY MONEY PURCHASE PENSION PLAN","001","1991-01-01","JAMES R. KELLY","SADDLE POINT SYSTEMS",,"2608-9TH STREET",,"BERKELEY","CA","947102550",,,,,,,,,,,,,,,,,,"943084527","5106497500","423990",,,,,,,,,,,,,,,,,,,"2018-07-16T16:46:00-0500","JAMES KELLY",,,,,3,3,0,0,3,0,3,3,0,,"2C2R3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-07-16","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,3,,,,,,,,,,
"20180716164745P030002447865001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"EXEMPLIS WELFARE BENEFITS PLAN","501","2003-05-01","EXEMPLIS LLC",,,"6415 KATELLA AVENUE, SUITE 200",,"CYPRESS","CA","90630",,,,,,,,,,,,,,,,,,"330697684","7149954800","337000",,,,,,,,,,,,,,,,,,,,,,,,,520,674,4,0,678,,,,,,,"4A4B4D4E4F4G4H4L","1","0","0","1","1","0","0","1","0","0","0","0","0","1","7","0","0","0","FILING_RECEIVED","2018-07-16",,,,,,"1",,,,,,,,,,,,,,,,,520,"2",,,"2018-07-10T07:00:00-0500","KAREN ROBINSON",,,,,
"20180716164748P040062075367001","2017-01-01","2017-12-31","2",,"0","0","0",,"0","1","0","0","0",,"INNOVAK 401(K) PLAN","001","1997-01-01","INNOVAK INTERNATIONAL, INC.",,,"119 BOY ST.",,"SPARTANBURG","SC","29303",,,,,,,,,,,,,,,,,,"570683339","8645907704","541519",,,,,,,,,,,,,,,,,,,"2018-07-16T12:47:26-0500","ROBERT REMINGTON",,,,,31,27,0,0,27,0,27,9,0,,"2E2F2G2J2T3D",,,"0","1","0",,"0","1","0","1","0",,"0","1","0","0","0","0","0","FILING_RECEIVED","2018-07-16","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,31,,,,,,,,,,
"20180716164749P030061737367001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"LVDAG, LLC DEFINED BENEFIT PENSION PLAN","001","2000-05-01","LVDAG, LLC",,,"170 SE 14TH ST., SUITE 1002",,"MIAMI","FL","33131",,,,,,,,,,,,,,,,,,"900915316","7863610971","531390",,,,,,,,,,,,,,,,,,,,,,,,,5,5,0,0,5,0,5,0,0,,"1A3D1I",,"0","0","1","0","0","0","1","0","1","0","1","0","1","0","0","0","0","0","FILING_RECEIVED","2018-07-16",,,,,,"1",,,,,,,,,,,,,,,,,5,,,,"2018-06-29T07:00:00-0500","ROBERT SCHULMAN",,,,,
"20180716164807P030061737927001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"AIR ACADEMY FEDERAL CREDIT UNION HRA PLAN","501","2008-01-01","AIR ACADEMY FEDERAL CREDIT UNION",,,"9810 NORTH UNION BOULEVARD",,"COLORADO SPRINGS","CO","80924",,,,,,,,,,,,,,,,,,"840468072","7195921029","522130",,,,,,,,,,,,,,,,,,,,,,,,,117,116,0,0,116,,,,,,,"4A4B4D4E4F4H4L4Q","1",,,"1","1",,,"1",,,,,,"1","6",,,,"FILING_RECEIVED","2018-07-16",,,,,,"1",,,,,,,,,,,,,,,,,117,"2",,,"2018-07-16T03:00:00-0500","JO-ANN MOORE",,,,,
"20180716164814P040062075703001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"BLUE SKY DENTAL DEFINED BENEFIT PLAN","001","2009-01-01","LIN LIN, D.D.S., A PROFESSIONAL CORPORATION",,"BLUE SKY DENTAL","47842 WARM SPRINGS BLVD",,"FREMONT","CA","94539",,,,,,,,,,,,,,,,,,"200935973","5106230155","621210",,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,0,3,0,3,,0,,"1A3D",,,,"1",,,,"1",,"1",,"1",,"1",,,,,,"FILING_RECEIVED","2018-07-16",,,,,,"1",,,,,,,,,,,,,,,,,3,,,,"2018-07-11T01:00:00-0500","LIN LIN, DDS",,"2018-07-11T01:00:00-0500","LIN LIN, DDS",,
"20180716164836P040001885113001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"SABRA DIPPING COMPANY, LLC WELFARE BENEFITS PLAN","501","2013-01-01","SABRA DIPPING COMPANY LLC",,,"777 WESTCHESTER AVE","3RD FLOOR","WHITE PLAINS","NY","10604",,,,,,,,,,,,,,,,,,"261538484","9143723875","445120",,,,,,,,,,,,,,,,,,,"2018-07-16T07:50:39-0500","HEATHER GOLDMAN",,,,,786,879,2,1,882,,,,,,,"4A4B4D4E4F4H","1","0","0","1","1","0","0","1","0","0","0","0","0","1","3","0","0","0","FILING_RECEIVED","2018-07-16","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,786,"2",,,,,,,,,
