"20180411101014P030042654407001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"THE BISTRO GROUP 401 (K) PLAN","001","1992-01-01","THE BISTRO GROUP, INC.",,,"5803 MARIEMONT AVENUE",,"CINCINNATI","OH","452274217",,,,,,,,,,,,,,,,,,"311329001","5132712349","722511",,,,,,,,,,,,,,,,,,,"2018-04-11T10:09:16-0500","TOYA HOUCHINS","2018-04-11T10:09:16-0500","TOYA HOUCHINS",,,1003,595,7,111,713,1,714,218,277,,"2E2G2J2K2T3D",,"0","0","1","0","0","0","1","0","1","0","0","1","0","0",,"1","1","0","FILING_RECEIVED","2018-04-11","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,907,,,,,,,,,,
"20180411121523P030028938367001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"FIRST WILSHIRE FINANCE, LLC PROFIT SHARING PLAN","001","2002-01-01","FIRST WILSHIRE FINANCE, LLC",,,"10350 SANTA MONICA BLVD SUITE 110",,"LOS ANGELES","CA","90025",,,,,,,,,,,,,,,,,,"954777264","3102827500","522292",,,,,,,,,,,,,,,,,,,,,,,,,4,2,0,2,4,0,4,4,0,,"2A2E3D3H",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-04-11",,,,,,"1",,,,,,,,,,,,,,,,,2,,,,"2018-04-02T07:00:00-0500","JUDITH GIVANT",,,,,
"20180411121834P040048714033001","2017-07-01","2018-01-12","2",,"0","0","1","1","0","0","0","0","0",,"CTS CORPORATION SEVERANCE PAY PLAN","512","1983-05-01","CTS CORPORATION",,,"4925 INDIANA AVENUE",,"LISLE","IL","60532",,,,,,,,,,,,,,,,,,"350225010","6305778813","334110",,,,,,,,,,,,,,,,,,,,,,,,,28,0,0,0,0,,,,,,,"4I","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","FILING_RECEIVED","2018-04-11",,,,,,"1",,,,,,,,,,,,,,,,,0,"2",,,"2018-04-11T07:00:00-0500","ASHISH AGRAWAL",,,,,
"20180411121842P040048714369001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"BUTCH'S RAT HOLE & ANCHOR SERVICE, INC. HEALTH AND WELFARE PLAN","504","2015-09-01","BUTCH'S RATHOLE & ANCHOR SERVICE, INC.",,,"12409 QUAKER AVENUE",,"LUBBOCK","TX","79424",,,,,,,,,,,,,,,,,,"751714654","8065686970","211110",,,,,,,,,,,,,,,,,,,,,,,,,623,623,0,0,623,,,,,,,"4A4B4D4E","1","0","0","0","1","0","0","0","0","0","0","0","0","1","3","0","0","0","FILING_RECEIVED","2018-04-11",,,,,,"1",,,,,,,,,,,,,,,,,623,"2",,,"2018-04-11T07:00:00-0500","EDDIE WILSON",,"2018-04-11T07:00:00-0500","EDDIE WILSON",,
"20180411121914P030029978093001","2016-07-01","2017-06-30","4","C","0","0","0","0","0","0","0","0","0",,"EB AGGREGATE BOND INDEX FUND","056",,"THE BANK OF NEW YORK MELLON",,,"500 GRANT STREET","ROOM 4200","PITTSBURGH","PA","152580001",,,,,,,,,,,,,,,,,,"256078093","4122347500",,,,,,,,,,,,,,,,,,,,,,,,"2018-04-11T12:06:11-0500","ANNE MCCABE",,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","1","0","0",,"0","1","0","FILING_RECEIVED","2018-04-11",,"Filed with authorized/valid electronic signature",,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,
"20180411133056P030042938167001","2017-01-01","2017-12-31","2",,"1","0","0","0","0","0","0","0","0",,"HERITAGE PROPERTIES 401(K) PLAN","001","2017-01-01","HERITAGE PROPERTIES",,,"13695 W. CAPITOL DRIVE",,"BROOKFIELD","WI","53005",,,,,,,,,,,,,,,,,,"611704037","2627849606","531110",,,,,,,,,,,,,,,,,,,"2018-04-11T13:30:26-0500","TODD WHITTAKER",,,,,15,20,0,0,20,0,20,6,2,,"2E2J2K2F2G3D2T",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-04-11","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,15,,,,,,,,,,
"20180411152106P040044655303001","2013-01-01","2013-12-31","2",,"0","1","0","0","0","1","0","0","0",,"KING AIRPORT PARKING & RENT-A-CAR, INC. 401(K) PLAN","001","2012-02-16","KING AIRPORT PARKING & RENT-A-CAR, INC.","THE MAVERICK INSURANCE AGENCY",,"8416 FORD ROAD",,"BRYCEVILLE","FL","32009",,,,,,,,,,,,,,,,,,"454566872","9048792563","485990",,,,,,,,,,,,,,,,,,,"2018-04-11T15:20:44-0500","PHILLIP M. ULSCH","2018-04-11T15:20:44-0500","PHILLIP M. ULSCH",,,1,2,0,0,2,0,2,1,0,,"2E2F2G2J2K2R3D",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-04-11","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,2,,,,,,,,,,
"20180411152724P030044170497001","2017-04-01","2017-09-30","2",,"0","0","0","1","0","0","0","0","0",,"CHROME HEARTS LLC WELFARE BENEFITS PLAN","501","2002-04-01","CHROME HEARTS LLC",,,"915 NORTH MANSFIELD AVE.",,"LOS ANGELES","CA","90038",,,,,,,,,,,,,,,,,,"562501506","3239577544","315210",,,,,,,,,,,,,,,,,,,"2018-04-11T14:15:14-0500","GINA LUNA",,,,,555,393,3,0,396,,,,,,,"4A4B4D4E4F4H4L","0","0","0","1","1","0","0","0","0","0","0","0","0","1","7","0","0","0","FILING_RECEIVED","2018-04-11","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,553,"2",,,,,,,,,
"20180411153047P040044677287001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"RICHARD D MARKS PROFESSIONAL CORP PROFIT SHARING PLAN & TRUST","001","1992-04-10","RICHARD D MARKS PROFESSIONAL CORP",,,"4013 WHITESAIL CIRCLE",,"WESTLAKE VILLAGE","CA","91361",,,,,,,,,,,,,,,,,,"954326573","8053703370","541110",,,,,,,,,,,,,,,,,,,"2018-04-11T15:28:54-0500","RICHARD D MARKS",,,,,4,3,1,0,4,0,4,4,0,,"2E3D",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-04-11","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,4,,,,,,,,,,
"20180411153113P030002391337001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"K.P. SULLIVAN FARMS, INC. PROFIT SHARING PLAN","002","1996-01-01","K. P. SULLIVAN FARMS, INC.",,,"1057 COTTONWOOD DRIVE",,"PASCO","WA","99301",,,,,,,,,,,,,,,,,,"271550042","5095473085","111300",,,,,,,,,,,,,,,,,,,,,,,,,28,11,0,17,28,0,28,28,1,,"2A2E2J2K3D3H",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-04-11",,,,,,"1",,,,,,,,,,,,,,,,,18,,,,"2018-04-11T07:00:00-0500","KEVIN SULLIVAN OR PATRICK SULLIVAN",,,,,
"20180413135725P040001441287001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"KETTLE MORAINE BROADCASTING COMPANY RETIREMENT PLAN","001","2002-02-01","KETTLE MORAINE BROADCASTING CO",,,"27 N. MAIN STREET",,"HARTFORD","WI","53027",,,,,,,,,,,,,,,,,,"391655636","2626737800","515100",,,,,,,,,,,,,,,,,,,"2018-04-13T13:42:44-0500","SCOTT LOPAS",,,,,3,2,0,1,3,0,3,3,0,,"2E2G2J2K3D2F2T",,"1","0","1","0","1","0","1","0","1","0","0","0","1","1","1","0","1","0","FILING_RECEIVED","2018-04-13","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,2,,,,,,,,,,
"20180413135725P040001441271001","2017-01-01","2017-09-30","2",,"0","0","1","1","0","0","0","0","0",,"FLEET STAFF, INC. 401(K) PLAN","001","2014-04-01","FLEET STAFF, INC.",,,"118 WEST FIFTH STREET","SUITE 202","COVINGTON","KY","41011",,,,,,,,,,,,,,,,,,"870812228","5866975729","561300",,,,,,,,,,,,,,,,,,,,,,,,,774,0,0,0,0,0,0,0,0,,"3D2E2F2G2J2K2T",,"1","0","1","0","1","0","1","0","1","0","0","1","0","1","1","1","1","0","FILING_RECEIVED","2018-04-13",,,,,,"1",,,,,,,,,,,,,,,,,774,,,,"2018-04-13T07:00:00-0500","RON HEINEMAN",,,,,
"20180413165032P040000281951001","2011-06-01","2012-05-31","2",,"1","0","0","0","0","0","0","1","0",,"UNION ASSOCIATION OF THE CHILDREN'S HOME OF BURLINGTON COUNTY, INC. MEDICAL PLAN","501","2000-07-01","UNION ASSOCIATION OF THE CHILDREN'S HOME OF BURLINGTON COUNTY",,,"790 WOODLANE ROAD, SUITE 7",,"WESTAMPTON","NJ","08060",,,,,,,,,,,,,,,,,,"210638161","6092671550","813000",,,,,,,,,,,,,,,,,,,"2018-04-13T16:50:15-0500","DANA CARROLL",,,,,260,345,0,0,345,,,,,,,"4A","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-04-13","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,260,"2",,,,,,,,,
"20180413170124P040001814913001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"SALX HOLDING GROUP, INC. 401K PROFIT SHARING PLAN","001","2013-01-02","SALX HOLDING GROUP, INC.",,,"2707 W. PERSHING RD.",,"CHICAGO","IL","60632",,,,,,,,,,,,,,,,,,"461624938","7734624314","541600",,,,,,,,,,,,,,,,,,,"2018-04-13T16:58:12-0500","ALEJANDRO LEANOS",,,,,2,2,0,0,2,0,2,2,0,,"2E2J2K2H3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-04-13","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,2,,,,,,,,,,
"20180413170330P040001817281001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"SEWARD L. SCHREDER, INC. 401K PROFIT SHARING PLAN","002","1997-01-01","SEWARD L. SCHREDER, INC.",,,"1855 BUENA VENTURA BOULEVARD",,"REDDING","CA","96001",,,,,,,,,,,,,,,,,,"680399913","5302290001","236110",,,,,,,,,,,,,,,,,,,,,,,,,37,20,0,17,37,0,37,32,0,,"2A2E2G2J2K3D",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-04-13",,,,,,"1",,,,,,,,,,,,,,,,,20,,,,"2018-04-13T07:00:00-0500","SEWARD L. SCHREDER",,,,,
"20180413170932P040001825153001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"A1 SAFE AND VAULT SERVICES","001","2014-01-01","A1 SAFE AND VAULT SERVICES",,,"402 W 800 S",,"ALPINE","UT","840041511",,,,,,,"402 W 800 S",,"ALPINE","UT","84004",,,,,,,"262852085","8017878324","812990",,,,,,,,,,,,,,,,,,,"2018-04-13T17:00:32-0500","STEVEN FRANDSEN","2018-04-13T17:00:32-0500","STEVEN FRANDSEN",,,1,1,,,1,,1,,,,"2G2S",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-04-13","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,1,,,,,,,,,,
