"20180725123008P040003464293001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"PRAIRIE CONTRACTORS, INC. EMPLOYEE PROFIT SHARING TRUST","001","2000-01-01","PRAIRIE CONTRACTORS, INC.",,,"9318 GULFSTREAM SUITE C",,"FRANKFORT","IL","60423",,,,,,,,,,,,,,,,,,"200315323","8154691904","236200",,,,,,,,,,,,,,,,,,,"2018-07-24T17:18:07-0500","PETER HEGARTY","2018-07-24T17:18:14-0500","PETER HEGARTY",,,12,11,0,0,11,0,11,12,0,,"2E2G",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-07-25","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,12,,,,,,,,,,
"20180725123011P040088093297001","2017-01-01","2017-12-31","2",,"0","0","0","0","1","0","0","0","0",,"US FOODS 401(K) PLAN","001","1989-09-01","US FOODS, INC.",,,"9399 HIGGINS ROAD, SUITE 500",,"ROSEMONT","IL","60018",,,,,,,,,,,,,,,,,,"363642294","8477208000","424400",,,,,,,,,,,,,,,,,,,"2018-07-25T08:40:51-0500","JAMES GOODWIN",,,,,27012,23339,76,4072,27487,84,27571,22019,1228,,"2E2F2G2J2K3H",,"0","0","1","0","0","0","1","0","1","0","0","1","0","0","0","1","1","0","FILING_RECEIVED","2018-07-25","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,23052,,,,,,,,,,
"20180725123038P040088094465001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"JEFFREY CARR CONSTRUCTION, INC. RETIREMENT PLAN AND TRUST","001","2010-01-01","JEFFREY CARR CONSTRUCTION, INC.",,,"4164 ERIE AVENUE SW",,"MASSILLON","OH","446469668",,,,,,,,,,,,,,,,,,"341463678","3308795210","236200",,,,,,,,,,,,,,,,,,,"2018-07-25T12:30:27-0500","JEFFREY E. CARR","2018-07-25T12:30:27-0500","JEFFREY E. CARR",,,4,3,0,1,4,0,4,4,0,,"2E2F2G2J2K2T3D",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-07-25","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,3,,,,,,,,,,
"20180725083800P030084169409001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"SUBURBAN PROPANE L.P. AND SUBSIDIARIES REIMBURSEMENT PLAN","536","1996-04-01","SUBURBAN PROPANE L.P.",,,"240 ROUTE 10 WEST",,"WHIPPANY","NJ","07981",,,,,,,,,,,,,,,,,,"223410352","9735039212","454310","THE BENEFITS ADMINISTRATION COMMITTEE","SUBURBAN PROPANE L.P.","240 ROUTE 10 WEST",,"WHIPPANY","NJ","07981",,,,,,,"223493201","9735039212",,,,,,,,,,155,132,0,0,132,,,,,,,"4A","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","FILING_RECEIVED","2018-07-25",,,,,,,,,,,,,,,,,,,,,,,155,"2",,,"2018-07-18T07:00:00-0500","SANDRA N. ZWICKEL",,,,,
"20180725083836P030084170177001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"FANNIE MAE DISCRETIONARY SEVERANCE BENEFIT PLAN","507","1993-08-13","FEDERAL NATIONAL MORTGAGE ASSOCIATION",,,"3900 WISCONSIN AVE NW",,"WASHINGTON","DC","200162806",,,,,,,,,,,,,,,,,,"520883107","2027522000","522294","FANNIE MAE BENEFIT PLANS COMMITTEE",,"3900 WISCONSIN AVE NW",,"WASHINGTON","DC","200162806",,,,,,,"520883107","2027522000",,,,"2018-07-25T08:33:08-0500","CHRYSSA HALLEY","2018-07-20T14:06:44-0500","ELCIO BARCELOS",,,6903,7074,0,0,7074,0,7074,,,,,"4I","0","0","0","1","0","0","0","1","0","0","0","0","0","0",,"0","0","0","FILING_RECEIVED","2018-07-25","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,6903,"2",,,,,,,,,
"20180725083851P030003861173001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"FANNIE MAE FLEXIBLE BENEFITS PLAN","506","1991-01-01","FEDERAL NATIONAL MORTGAGE ASSOCIATION",,,"3900 WISCONSIN AVE NW",,"WASHINGTON","DC","200162806",,,,,,,,,,,,,,,,,,"520883107","2027522000","522294","FANNIE MAE BENEFIT PLANS COMMITTEE",,"3900 WISCONSIN AVE NW",,"WASHINGTON","DC","200162806",,,,,,,"520883107","2027522000",,,,"2018-07-25T08:32:01-0500","CHRYSSA HALLEY","2018-07-20T14:07:42-0500","ELCIO BARCELOS",,,7759,7118,409,452,7979,11,7990,0,0,,,"4A4B4D4E4G4H4L4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","14","0","0","0","FILING_RECEIVED","2018-07-25","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,6853,"2",,,,,,,,,
"20180725083904P040087633121001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"HEALTH REIMBURSEMENT ARRANGEMENT PLAN FOR MEDICARE ELIGIBLE RETIREES OF FANNIE MAE","550","2015-01-01","FEDERAL NATIONAL MORTGAGE ASSOCIATION",,,"3900 WISCONSIN AVE NW",,"WASHINGTON","DC","200162806",,,,,,,,,,,,,,,,,,"520883107","2027527000","522294","FANNIE MAE BENEFIT PLANS COMMITTEE","SENIOR VICE PRESIDENT & CHIEF HUMAN RESOURCES OFFICER","3900 WISCONSIN AVE NW",,"WASHINGTON","DC","200162806",,,,,,,"520883107","2027527000",,,,"2018-07-25T08:30:05-0500","CHRYSSA HALLEY","2018-07-20T14:08:23-0500","ELCIO BARCELOS",,,1391,0,914,447,1361,7,1368,,,,,"4A","0","0","0","1","0","0","0","1","0","0","0","0","0","0",,"1","0","0","FILING_RECEIVED","2018-07-25","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,0,"2",,,,,,,,,
"20180725083940P030084171713001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"UNIVERSAL WEATHER AND AVIATION, INC. SEVERANCE BENEFITS PLAN","503","2010-01-01","UNIVERSAL WEATHER AND AVIATION, INC.","UNIVERSAL WEATHER AND AVIATION",,"1150 GEMINI ST",,"HOUSTON","TX","770582708",,,,,,,"1150 GEMINI ST",,"HOUSTON","TX","770582708",,,,,,,"751039736","7139441622","488100",,,,,,,,,,,,,,,,,,,"2018-07-24T11:50:26-0500","VERONICA DELGADO","2018-07-24T09:39:41-0500","KELVIN COLLARD",,,636,634,,,634,,634,,,,,"4I","0","0","0","1","0","0","0","1","0","0","0","0","0","0",,"0","0","0","FILING_RECEIVED","2018-07-25","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,636,"2",,,,,,,,,
"20180725083952P040002522361001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"TENNESSEE UROLOGY ASSOCIATES, PLLC EMPLOYEE BENEFIT PLAN","501","1999-01-01","TENNESSEE UROLOGY ASSOCIATES PLLC",,,"9041 EXECUTIVE PARK DR STE 112",,"KNOXVILLE","TN","379234603",,,,,,,"9041 EXECUTIVE PARK DR STE 112",,"KNOXVILLE","TN","379234603",,,,,,,"621680684","8656900602","621111",,,,,,,,,,,,,,,,,,,"2018-07-24T10:29:47-0500","SCOTT GUYTON","2018-07-24T10:29:47-0500","SCOTT GUYTON",,,108,108,4,,112,,112,,,,,"4A4B4D4F4H4Q","1","0","0","1","1","0","0","0","0","0","0","0","0","1","4","1","0","0","FILING_RECEIVED","2018-07-25","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,108,"2",,,,,,,,,
"20180725083953P030080718039001","2017-01-01","2017-12-31","2",,"0","1","0","0","0","0","0","0","0",,"ANGEL WINGS INC 401(K) PLAN","001","2016-04-09","ANGEL WINGS INC","VISITING ANGELS OF LYNCHBURG",,"1470 LANGHORNE ROAD",,"LYNCHBURG","VA","24503",,,,,,,,,,,,,,,,,,"364834740","4344265671","621610",,,,,,,,,,,,,,,,,,,"2018-07-25T08:38:23-0500","DEREK A NORFIELD","2018-07-25T08:38:23-0500","DEREK A NORFIELD",,,1,2,0,0,2,0,2,1,0,,"2E2F2G2J2K3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-07-25","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,1,,,,,,,,,,
