"20180425142140P030026358103001","2017-07-11","2017-12-31","2",,"1",,,"1",,,,,,,"OCCUPATIONAL FITNESS, INC. RETIREMENT PLAN","001","2017-07-11","OCCUPATIONAL FITNESS, INC.",,,"6690 ALABAMA HWY.",,"RINGGOLD","GA","30736",,,,,,,,,,,,,,,,,,"561950610","7069378787","621900",,,,,,,,,,,,,,,,,,,"2018-04-25T15:18:57-0500","TRAVIS B. FLENNIKEN",,,,,11,11,0,0,11,0,11,1,0,,"2E2G2R3D",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-04-25","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,11,,,,,,,,,,
"20180425142230P030026359335001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"BAYBANK'S EMPLOYEES PS & DEFERRED COMPENSATION PLAN & TRUST","002","1990-07-01","BAYBANK CORPORATION",,,"104 SOUTH 10TH STREET",,"GLADSTONE","MI","49837",,,,,,,,,,,,,,,,,,"380580060","9064284040","522110",,,,,,,,,,,,,,,,,,,"2018-04-25T10:22:05-0500","JULIA SACHECK",,,,,35,30,0,16,46,0,46,43,4,,"2E2F2G2J2K2T3D",,"0","0","1","0","0","0","1","0","1","0",,"0","1","0",,"0","0","0","FILING_RECEIVED","2018-04-25","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,20,,,,,,,,,,
"20180425142343P030018300173001","2017-01-01","2017-12-31","2",,"0","0","0",,"0","1","0","0","0",,"GOVERNMENT CAPITAL CORPORATION 401(K) PROFIT SHARING PLAN","001","2000-01-01","GOVERNMENT CAPITAL CORPORATION",,,"345 MIRON DRIVE",,"SOUTHLAKE","TX","76092",,,,,,,,,,,,,,,,,,"752462160","8174215400","522300",,,,,,,,,,,,,,,,,,,"2018-04-25T10:23:26-0500","TERRY DEBO",,,,,37,28,0,4,32,0,32,29,1,,"2E2F2G2J2K2S2T3D3H",,,"0","1","0",,"0","1","0","1","0",,"0","1","0","0","0","0","0","FILING_RECEIVED","2018-04-25","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,30,,,,,,,,,,
"20180425142552P040016922477001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"INPHI CORPORATION HEALTH AND WELFARE PLAN","503","2015-01-01","INPHI CORPORATION",,,"2953 BUNKER HILL LANE SUITE 300",,"SANTA CLARA","CA","95054",,,,,,,,,,,,,,,,,,"770557980","8057192316","334410",,,,,,,,,,,,,,,,,,,,,,,,,399,399,12,0,411,,,,,,,"4A4B4D4E4F4H4L4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","4","0","0","0","FILING_RECEIVED","2018-04-25",,,,,,"1",,,,,,,,,,,,,,,,,390,"2",,,"2018-04-23T07:00:00-0500","MARILYN PASSANANTE",,,,,
"20180425142620P040011140623001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"SMALL BUSINESS MANAGEMENT CORPORATION PROFIT SHARING PLAN","002","1980-04-01","SMALL BUSINESS MGT CORPORATION",,,"6301 MONROE STREET",,"DAPHNE","AL","36526",,,,,,,,,,,,,,,,,,"630753330","2514760700","522292",,,,,,,,,,,,,,,,,,,"2018-04-25T14:16:59-0500","DAVID DELANEY",,,,,15,7,0,8,15,0,15,15,0,,"2E3D2H3H2J2K2F",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0",,"0","1","0","FILING_RECEIVED","2018-04-25","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,8,,,,,,,,,,
"20180425142736P030026367751001","2017-01-01","2017-12-31","2",,"0","0","0",,"0","1","0","0","0",,"BLUEPRINT 401(K) PLAN","001","2008-02-04","BLUEPRINT SOFTWARE SYSTEMS INC.",,,,,,,,"700-90 EGLINTON AVENUE EAST",,"TORONTO","ON","CA","M4P 2Y3",,,,,,,,,,,,"980464800",,"339900",,,,,,,,,,,,,,,,,,,"2018-04-25T10:27:15-0500","VICKY GOUDOGIANNIS",,,,,30,22,0,12,34,0,34,26,0,,"2F2G2J2T3D",,,"0","1","0",,"0","1","0","1","0",,"0","1","0","0","0","0","0","FILING_RECEIVED","2018-04-25","Filed with authorized/valid electronic signature",,,,"+6472880700","1",,,,,,,,,,,,,,,,,21,,,,,,,,,,
"20180425121610P030025753953001","2017-01-01","2017-12-31","2",,"0","0","0",,"0","1","0","0","0",,"MORRISSEY, INC. 401(K) EMPLOYEE RETIREMENT PLAN","001","1979-06-01","MORRISSEY, INC.",,,"9304 BRYANT AVENUE, SOUTH",,"BLOOMINGTON","MN","55420",,,,,,,,,,,,,,,,,,"410854933","6128884675","332110",,,,,,,,,,,,,,,,,,,"2018-04-25T08:15:42-0500","CRAIG BACKLUND",,,,,95,77,0,14,91,0,91,80,0,,"2E2F2G2J2K2S2T3D",,,"0","1","0",,"0","1","0","1","0",,"0","1","0","0","0","0","0","FILING_RECEIVED","2018-04-25","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,86,,,,,,,,,,
"20180425121936P030001122309001","2017-01-01","2017-12-31","2",,"0","0","0",,"0","1","0","0","0",,"DERMATOLOGY & COSMETIC CARE 401(K) PLAN","001","2006-10-01","DERMATOLOGY & COSMETIC CARE, A MEDICAL CORPORATION",,,"425 HAALAND DR SUITE # 204",,"THOUSAND OAKS","CA","91361",,,,,,,,,,,,,,,,,,"721551118","8058223732","621111",,,,,,,,,,,,,,,,,,,"2018-04-25T08:19:08-0500","BRIAN RACKOHN",,,,,8,4,0,0,4,0,4,2,0,,"2F2G2J2K2T3D",,,"0","1","0",,"0","1","0","1","0",,"0","1","0","0","0","0","0","FILING_RECEIVED","2018-04-25","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,8,,,,,,,,,,
"20180425121947P040016893805001","2017-01-01","2017-12-31","2",,"0","0","0",,"0","1","0","0","0",,"PINE HILLS LLC 401(K) PLAN & TRUST","001","2000-06-01","PINE HILLS, LLC",,,"33 SUMMERHOUSE DRIVE",,"PLYMOUTH","MA","02360",,,,,,,,,,,,,,,,,,"043373112","5082099000","237210",,,,,,,,,,,,,,,,,,,"2018-04-25T08:19:24-0500","DIANE KIMMERLE",,,,,75,63,1,7,71,0,71,57,0,,"2F2G2J2K2S2T3D3H",,,"0","1","0",,"0","1","0","1","0",,"0","1","0","0","0","0","0","FILING_RECEIVED","2018-04-25","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,65,,,,,,,,,,
"20180425122202P030018173789001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"ALTERNATIVE ASSET GROUP, LLC 401(K) PROFIT SHARING PLAN","001","2016-01-01","ALTERNATIVE ASSETS GROUP, LLC",,,"4100 CAMPUS DRIVE, STE. 100",,"NEWPORT BEACH","CA","92660",,,,,,,,,,,,,,,,,,"811043675","7146009669","523120",,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,0,4,0,4,2,0,,"2E2J3D",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-04-25",,,,,,"1",,,,,,,,,,,,,,,,,3,,,,"2018-04-19T07:00:00-0500","ROBERT L. HICKS",,"2018-04-19T07:00:00-0500","ROBERT L. HICKS",,
