"20180622085627P030009551405001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"WEBCOR PACKAGING CORPORATION UMBRELLA PLAN","501","1989-09-01","WEBCOR PACKAGING CORPORATION",,,"1220 N. CENTER RD",,"BURTON","MI","48509",,,,,,,,,,,,,,,,,,"382377554","8107672806","322200",,,,,,,,,,,,,,,,,,,"2018-06-22T08:41:51-0500","SCOTT KONIECZNY",,,,,156,171,0,0,171,,,,,,,"4A4B4D4E4F4H4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","2","0","0","0","FILING_RECEIVED","2018-06-22","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,154,"2",,,,,,,,,
"20180622130501P040013672807002","2017-01-01","2017-12-31","2",,,,,,,,,,,,"SOLVAY BANK HEALTH PLAN","501","1980-01-01","SOLVAY BANK",,,"1537 MILTON AVENUE",,"SOLVAY","NY","13209",,,,,,,,,,,,,,,,,,"150454140","3154842207","522110",,,,,,,,,,,,,,,,,,,"2018-06-22T14:01:55-0500","VALERIE YOUNG",,,,,137,118,21,0,139,,139,,,,,"4A4D","1",,,,"1",,,,,,,,,"1","3",,,,"FILING_RECEIVED","2018-06-22","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,137,"2",,,,,,,,,
"20180622130516P040013673447001","2004-01-01","2004-12-31","2",,"1","0","0","0","0","0","0","1","0",,"O.H.I.O. RETIREMENT SAVINGS PLAN","002","2002-12-27","OBERLIN HISTORICAL AND IMPROVEMENT ORGANIZATION","OBERLIN HERITAGE CENTER","ELIZABETH SCHULTZ","PO BOX 0455",,"OBERLIN","OH","440740455",,,,,,,"73 1/2 S. PROFESSOR STREET",,"OBERLIN","OH","44074",,,,,,,"346533053","4407741700","712100",,,,,,,,,,,,,,,,,,,"2018-06-22T12:59:42-0500","ELIZABETH SCHULTZ","2018-06-22T12:59:42-0500","ELIZABETH SCHULTZ",,,,,,,,,,,,,"2S",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","FILING_RECEIVED","2018-06-22","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,
"20180622130526P040013673847001","2005-01-01","2005-12-31","2",,"1","0","0","0","0","0","0","1","0",,"O.H.I.O. RETIREMENT SAVINGS PLAN","002","2002-12-27","OBERLIN HISTORICAL AND IMPROVEMENT ORGANIZATION","OBERLIN HERITAGE CENTER","ELIZABETH SCHULTZ","PO BOX 0455",,"OBERLIN","OH","440740455",,,,,,,"73 1/2 S. PROFESSOR STREET",,"OBERLIN","OH","44074",,,,,,,"346533053","4407741700","712100",,,,,,,,,,,,,,,,,,,"2018-06-22T12:58:41-0500","ELIZABETH SCHULTZ","2018-06-22T12:58:41-0500","ELIZABETH SCHULTZ",,,,,,,,,,,,,"2S",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","FILING_RECEIVED","2018-06-22","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,
"20180622130530P040013674007001","2017-08-01","2017-10-31","2",,"0","0","0","1","0","1","0","0","0",,"SARATOGA MEDICAL CENTER, INC. EMPLOYEE BENEFIT","504","1997-01-01","SARATOGA MEDICAL CENTER, INC.",,,"11094-D LEE HIGHWAY",,"FAIRFAX","VA","220305014",,,,,,,,,,,,,,,,,,"541288737","7032676080","561300",,,,,,,,,,,,,,,,,,,"2018-06-22T13:01:16-0500","HANNY GOMEZ",,,,,131,122,,,122,,,,,,,"4A4D4E","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-06-22","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,131,"2",,,,,,,,,
"20180622130533P030009604109001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"GLOBUS MEDICAL EMPLOYEE BENEFIT PLAN","501","2008-01-01","GLOBUS MEDICAL, INC.",,,"2560 GENERAL ARMISTEAD AVENUE",,"AUDOBON","PA","19403",,,,,,,,,,,,,,,,,,"043744954","6104159000","541700",,,,,,,,,,,,,,,,,,,,,,,,,1016,1080,0,0,1080,,,,,,,"4A4B4D4F4H4Q","1","0","0","0","1","0","0","0","0","0","0","0","0","1","3","0","0","0","FILING_RECEIVED","2018-06-22",,,,,,"1",,,,,,,,,,,,,,,,,1016,"2",,,"2018-06-20T23:00:00-0500","RENEE DEMARZIO",,,,,
"20180622130537P030009604205001","2006-01-01","2006-12-31","2",,"1","0","0","0","0","0","0","1","0",,"O.H.I.O. RETIREMENT SAVINGS PLAN","002","2002-12-27","OBERLIN HISTORICAL AND IMPROVEMENT ORGANIZATION","OBERLIN HERITAGE CENTER","ELIZABETH SCHULTZ","PO BOX 0455",,"OBERLIN","OH","440740455",,,,,,,"73 1/2 S. PROFESSOR STREET",,"OBERLIN","OH","44074",,,,,,,"346533053","4407741700","712100",,,,,,,,,,,,,,,,,,,"2018-06-22T12:57:59-0500","ELIZABETH SCHULTZ","2018-06-22T12:57:59-0500","ELIZABETH SCHULTZ",,,,,,,,,,,,,"2S",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","FILING_RECEIVED","2018-06-22","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,
"20180622130547P030009604301001","2007-01-01","2007-12-31","2",,"1","0","0","0","0","0","0","1","0",,"O.H.I.O. RETIREMENT SAVINGS PLAN","002","2002-12-27","OBERLIN HISTORICAL AND IMPROVEMENT ORGANIZATION","OBERLIN HERITAGE CENTER","ELIZABETH SCHULTZ","PO BOX 0455",,"OBERLIN","OH","440740455",,,,,,,"73 1/2 S. PROFESSOR STREET",,"OBERLIN","OH","44074",,,,,,,"346533053","4407741700","712100",,,,,,,,,,,,,,,,,,,"2018-06-22T12:57:13-0500","ELIZABETH SCHULTZ","2018-06-22T12:57:14-0500","ELIZABETH SCHULTZ",,,,,,,,,,,,,"2S",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","FILING_RECEIVED","2018-06-22","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,
"20180622130558P040013675143001","2008-01-01","2008-12-31","2",,"1","0","0","0","0","0","0","1","0",,"O.H.I.O. RETIREMENT SAVINGS PLAN","002","2002-12-27","OBERLIN HISTORICAL AND IMPROVEMENT ORGANIZATION","OBERLIN HERITAGE CENTER","ELIZABETH SCHULTZ","PO BOX 0455",,"OBERLIN","OH","440740455",,,,,,,"73 1/2 S. PROFESSOR STREET",,"OBERLIN","OH","44074",,,,,,,"346533053","4407741700","712100",,,,,,,,,,,,,,,,,,,"2018-06-22T12:55:39-0500","ELIZABETH SCHULTZ","2018-06-22T12:55:39-0500","ELIZABETH SCHULTZ",,,,,,,,,,,,,"2S",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","FILING_RECEIVED","2018-06-22","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,
"20180622130657P030009604637001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"SOLVAY BANK HEALTH REIMBURSEMENT ACCOUNT","504","2012-01-01","SOLVAY BANK",,,"1537 MILTON AVENUE",,"SOLVAY","NY","13209",,,,,,,,,,,,,,,,,,"150454140","3154842207","522110",,,,,,,,,,,,,,,,,,,"2018-06-22T14:04:17-0500","VALERIE YOUNG",,,,,105,107,1,,108,,108,,,,,"4A4S",,,,"1",,,,"1",,,,,,,,,,,"FILING_RECEIVED","2018-06-22","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,105,"2",,,,,,,,,
