"20180731110536P040092813767001","2017-01-01","2017-12-31","2",,"1","0","0","0","0","0","0","0","0",,"LOCKE & HERBERT LLP RETIREMENT PLAN","001","1985-03-01","LOCKE & HERBERT LLP",,,"1100 SUMMER ST 4TH FL",,"STAMFORD","CT","069055515",,,,,,,"1100 SUMMER ST 4TH FL",,"STAMFORD","CT","069055515",,,,,,,"133253801","2039696030","541110",,,,,,,,,,,,,,,,,,,"2018-07-31T11:03:23-0500","STEPHEN HERBERT",,,,,3,3,,,3,,3,3,0,,"2C",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-07-31","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,3,,,,,,,,,,
"20180731110607P030098246833001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"URGENT CARE MSO, LLC 401(K) PLAN","001","2004-09-01","URGENT CARE MSO, LLC",,"C/O UNITEDHEALTH GROUP INCORPORATED","9900 BREN ROAD EAST","MN008-R120","MINNETONKA","MN","55343",,,,,,,,,,,,,,,,,,"263667220","9529361300","621493","UNITEDHEALTH GROUP BENEFITS PLANS ADMINISTRATIVE COMMITTEE","C/O UNITEDHEALTH GROUP INCORPORATED","9900 BREN ROAD EAST","MN008-R120","MINNETONKA","MN","55343",,,,,,,"411321939","9529361300",,,,,,,,,,6006,5125,1,458,5584,1,5585,3411,14,,"2F2G2J2K2T3D3H2E",,"0","0","1","0","0","0","1","0","1","0","0","1","0","0","0","1","0","0","FILING_RECEIVED","2018-07-31",,,,,,,,,,,,,,,,,,,,,,,5691,,,,"2018-07-31T07:00:00-0500","DAVID E. STRAUSS",,,,,
"20180731110609P030093548439001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"G.M. JOHNSON COMPANIES, INC. 401(K) AND PROFIT SHARING PLAN","001","1979-03-28","G.M. JOHNSON COMPANIES, INC.",,,"3200 COUNTY ROAD 257",,"FULTON","MO","65251",,,,,,,,,,,,,,,,,,"431578328","5736426087","237310",,,,,,,,,,,,,,,,,,,"2018-07-31T11:05:08-0500","STEPHANIE FUCHS",,,,,174,117,0,42,159,0,159,154,18,,"2E2F2G2J2K2S2T3H",,"1","0","1","0","1","0","1","0","1","0","0","1","0","1","1","1","1","0","FILING_RECEIVED","2018-07-31","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,137,,,,,,,,,,
"20180731110610P040092815559001","2008-12-01","2009-11-30","2",,"0","0","0","0","0","0","0","1","0",,"B & L FINANCIAL, INC. DEFINED BENEFIT PLAN","001","2003-12-01","B & L FINANCIAL, INC",,,"4215 WESTERVILLE RD",,"COLUMBUS","OH","432241869",,,,,,,"4215 WESTERVILLE RD",,"COLUMBUS","OH","432241869",,,,,,,"311482491","6144784072","522220",,,,,,,,,,,,,,,,,,,"2018-07-31T10:55:56-0500","BRUCE RUTHJERFORD",,,,,2,2,0,0,2,0,2,,0,,"1A",,"0","1","0","0","0","1","0","0","1","0","0","0","0","1","4","0","0","0","FILING_RECEIVED","2018-07-31","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,2,,,,,,,,,,
"20180731110612P030093548791001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"CTA COMMUNITY SUPPORTS WELFARE BENEFIT PLAN","501","2017-01-01","COMMUNITY TREATMENT ALTERNATIVES DBA CTA COMMUNITY SUPPORTS","CTA COMMUNITY SUPPORTS",,"4444 S. 700 E. #203",,"MURRAY","UT","84107",,,,,,,"4444 S. 700 E. #203",,"MURRAY","UT","84107",,,,,,,"870424951",,"624100",,,,,,,,,,,,,,,,,,,"2018-07-31T10:59:30-0500","JOEL BINGHAM","2018-07-31T10:59:30-0500","JOEL BINGHAM",,,170,159,,,159,,,,,,,"4A4B","1","0","0","1","1","0","0","1","0","0","0","0","0","1","2","0","0","0","FILING_RECEIVED","2018-07-31","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,170,"2",,,,,,,,,
"20180731110621P030093549127001","2017-05-01","2017-12-31","2",,"1","0","0","1","0","0","0","0","0",,"ONE10 LLC ACCIDENTAL DEATH AND DISMEMBERMENT","504","2017-05-01","ONE10 LLC",,,"100 NORTH SIXTH STREET, 700B",,"MINNEAPOLIS","MN","55403",,,,,,,,,,,,,,,,,,"410833079","7634453282","541990",,,,,,,,,,,,,,,,,,,"2018-07-31T11:04:46-0500","JOHN KERNAN",,,,,468,503,0,0,503,,,,,,,"4L","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-07-31","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,468,"2",,,,,,,,,
"20180731110630P030098247425001","2017-01-01","2017-12-31","2",,"0","0","0","0","1","0","0","0","0",,"ASPIRUS INC WELFARE AND FLEXIBLE BENEFIT PLAN","555","1998-01-01","ASPIRUS INC.",,,"2200 WESTWOOD DRIVE",,"WAUSAU","WI","54401",,,,,,,,,,,,,,,,,,"391328331","7158472118","622000",,,,,,,,,,,,,,,,,,,"2018-07-31T11:05:19-0500","JOHN HEISLER",,,,,6249,6386,0,28,6414,,,,,,,"4A4B4D4E4F4H4L4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","21","0","0","0","FILING_RECEIVED","2018-07-31","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,6201,"2",,,,,,,,,
"20180731110636P040003012345001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"TAX DEFERRED ANNUITY PLAN FOR EMPLOYEES OF FAMILY AND CHILD LEARNING CENTERS OF NORTHEAST WISCONSIN, INC","209","1991-01-01","FAMILY AND CHILD LEARNING CENTERS OF NORTHEAST WISCONSIN, INC",,,"PO BOX 459",,"RHINELANDER","WI","545010459",,,,,,,"1864 N STEVENS STREET",,"RHINELANDER","WI","54501",,,,,,,"391333300","7153695688","611000",,,,,,,,,,,,,,,,,,,"2018-07-31T11:05:44-0500","BRENDA WALENTON",,,,,75,37,0,38,75,0,75,73,0,,"2L",,"1","0","0","0","1","0","0","0","1","0","0","0","1","1","1","1","1","0","FILING_RECEIVED","2018-07-31","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,37,,,,,,,,,,
"20180731110643P030003816249001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"WHDH-TV GROUP INSURANCE","501","1982-05-22","WHDH-TV",,,"7 BULFINCH PLACE",,"BOSTON","MA","02114",,,,,,,,,,,,,,,,,,"043401364","6177250732","515100",,,,,,,,,,,,,,,,,,,,,,,,,219,224,1,0,225,,,,,,,"4A4D","1","0","0","1","1","0","0","1","0","0","0","0","0","1","7","0","0","0","FILING_RECEIVED","2018-07-31",,,,,,"1",,,,,,,,,,,,,,,,,215,"2",,,"2018-07-30T07:00:00-0500","RODNEY BACHER",,,,,
"20180731110650P030098248033001","2017-01-01","2017-12-31","2",,"0",,"0","0","0","1",,,,,"AUTO-WARES GROUP 401K SAVINGS PLAN","001","1994-01-01","AWI HOLDINGS INC.",,,"440 KIRKLAND S.W.",,"GRAND RAPIDS","MI","49507",,,,,,,,,,,,,,,,,,"203778359","6162432125","441300",,,,,,,,,,,,,,,,,,,"2018-07-31T11:06:45-0500","AARON ROACH","2018-07-31T11:06:45-0500","AARON ROACH",,,1962,1469,0,154,1623,8,1631,1541,21,,"2E2F2G2J2K2S2T3D3H",,"1",,"1",,"1",,"1",,"1","0","0","1","0","1","1","1","1","0","FILING_RECEIVED","2018-07-31","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,1625,,,,,,,,,,
