"20180731145510P030098764753001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"PAYLESS MOBILE HOMES PROFIT SHARING PL","002","1990-09-01","PMH, INC.","PAYLESS MOBILE HOMES",,"7323 ALAMEDA AVE",,"EL PASO","TX","79915",,,,,,,,,,,,,,,,,,"742068269","9157795672","541990",,,,,,,,,,,,,,,,,,,"2018-07-31T15:38:26-0500","RENE PENA",,,,,2,2,,,2,,2,2,,,"2E",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-07-31","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,2,"2",,,,,,,,,
"20180731145515P040093277111001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"LOPEZ FOOD, INC. (SAL) WELFARE BENEFIT PLAN","502","1990-01-01","LOPEZ FOODS, INC.",,,"6016 NW 120TH COURT",,"OKLAHOMA CITY","OK","73162",,,,,,,,,,,,,,,,,,"731348891","4056037500","311610",,,,,,,,,,,,,,,,,,,"2018-07-25T15:51:02-0500","DOUG KONARIK",,,,,401,714,,,714,,714,,,,,"4A4B4D4E4H4Q","1",,,"1","1",,,"1",,,,,,"1","3",,,,"FILING_RECEIVED","2018-07-31","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,401,,,,,,,,,,
"20180731145517P040093277303001","2017-01-01","2017-12-31","2",,,,,,"1",,,,,,"DORADA UNION WELFARE BENEFIT PLAN","503","2013-01-01","LOPEZ FOODS, INC",,,"6016 NW 120TH COURT",,"OKLAHOMA CITY","OK","73162",,,,,,,,,,,,,,,,,,"731348891","4056037500","311610",,,,,,,,,,,,,,,,,,,"2018-07-25T16:42:22-0500","DOUG KONARIK",,,,,241,241,,,241,,241,,,,,"4A4B4D4E4H4Q","1",,,"1","1",,,"1",,,,,,"1","2",,,,"FILING_RECEIVED","2018-07-31","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,241,,,,,,,,,,
"20180731145519P040003033529001","2017-01-01","2017-12-31","2",,,,"1",,"1",,,,,,"LOPEZ FOODS, INC (HOURLY) WELFARE BENEFIT PLAN","501","1990-01-01","LOPEZ FOODS, INC",,,"6016 NW 120TH COURT",,"OKLAHOMA CITY","OK","73162",,,,,,,,,,,,,,,,,,"731348891","4056037500","311610",,,,,,,,,,,,,,,,,,,"2018-07-25T11:51:53-0500","DOUG KONARIK",,,,,300,0,,,0,,0,,,,,"4A4B4D4E4H4Q","1",,,"1","1",,,"1",,,,,,"1","3",,,,"FILING_RECEIVED","2018-07-31","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,0,,,,,,,,,,
"20180731145521P030098765249001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"BLACK HILLS FEDERAL CREDIT UNION DENTAL PLAN","506","1981-02-01","BLACK HILLS FEDERAL CREDIT UNION",,,"2700 N PLAZA DRIVE",,"RAPID CITY","SD","577029303",,,,,,,"2700 N PLAZA DRIVE",,"RAPID CITY","SD","577029303",,,,,,,"460235529","6057181818","522130",,,,,,,,,,,,,,,,,,,"2018-07-31T14:32:43-0500","HOLLY JONES",,,,,268,247,3,,250,,250,,,,,"4D","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-07-31","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,232,"2",,,,,,,,,
"20180731145530P040093277751001","2017-01-01","2017-12-31","2",,"0","0","1","0","1","1","0","0","0",,"PETROCHEM INSULATION, INC. EMPLOYEE BENEFIT PLAN","501","1995-01-01","PETROCHEM INSULATION, INC",,,"ONE CONCORD CENTER","2300 CLAYTON RD. SUITE 1050","CONCORD","CA","94520",,,,,,,,,,,,,,,,,,"952906478","7076447455","445110",,,,,,,,,,,,,,,,,,,,,,,,,1089,0,0,0,0,,,,,,,"4A4B4D4E4F4H4L4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","9","0","0","0","FILING_RECEIVED","2018-07-31",,,,,,"1",,,,,,,,,,,,,,,,,816,"2",,,"2018-07-30T07:00:00-0500","LISA MOY-DAHLGREN",,,,,
"20180731141714P030098673393001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"SURGICAL SPECIALTIES CORPORATION HEALTH AND WELFARE BENEFIT PLAN","510","2008-01-01","SURGICAL SPECIALTIES CORPORATION, INC.",,,"247 STATION DRIVE","SUITE NE 1","WESTOOD","MA","02090",,,,,,,,,,,,,,,,,,"912089490","7817511017","339110",,,,,,,,,,,,,,,,,,,,,,,,,229,228,7,0,235,,,,,,,"4A4B4D4E4F4G4H4L","1","0","0","0","1","0","0","0","0","0","0","0","0","1","6","0","0","0","FILING_RECEIVED","2018-07-31",,,,,,"1",,,,,,,,,,,,,,,,,229,"2",,,"2018-07-30T07:00:00-0500","MAURA W. LEDDY",,,,,
"20180731141727P030098674257001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"PROFIT SHARING AND 401(K) PLAN OF NEBCO, INC.","001","1949-12-24","NEBCO, INC.",,,"P.O. BOX 80268",,"LINCOLN","NE","68501",,,,,,,,,,,,,,,,,,"470368489","4024341734","327300",,,,,,,,,,,,,,,,,,,,,,,,,1053,832,43,203,1078,11,1089,954,21,,"2E2F2G2J2T3D3H",,"1","0","1","0","1","0","1","0","1","0","0","1","0","1","1","1","1","0","FILING_RECEIVED","2018-07-31",,,,,,"1",,,,,,,,,,,,,,,,,811,,,,"2018-07-29T23:00:00-0500","DAVID J. GALL",,,,,
"20180731141732P040066005933001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"LONG POINT REALTY PARTNERS 401(K) PLAN","001","2015-09-01","LONG POINT REALTY PARTNERS",,,"116 HUNTINGTON AVENUE #905",,"BOSTON","MA","02116",,,,,,,,,,,,,,,,,,"352536618",,"523900",,,,,,,,,,,,,,,,,,,"2018-07-31T14:17:06-0500","NILESH BUBNA","2018-07-31T14:17:06-0500","NILESH BUBNA",,,7,9,0,0,9,0,9,7,0,,"2E2F2G2J2K2T3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-07-31","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,7,,,,,,,,,,
"20180731150757P030094082807001","2017-01-01","2017-12-31","2",,"1","0","0","0","0","1","0","0","0",,"CHARLESTON/ORWIG, INC. EMPLOYEE STOCK OWNERSHIP PLAN","002","2017-01-01","CHARLESTON/ORWIG, INC.",,,"515 W NORTH SHORE DR",,"HARTLAND","WI","53029",,,,,,,,,,,,,,,,,,"391733783","2625635100","541800",,,,,,,,,,,,,,,,,,,"2018-07-31T15:06:56-0500","NANCY WEGNER",,,,,48,50,0,1,51,0,51,51,0,,"2I2O2Q3I",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-07-31","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,48,,,,,,,,,,
"20180731150810P030094083175001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"CLEAR MOUNTAIN BANK, INC. 401(K) PLAN","002","1988-07-01","CLEAR MOUNTAIN BANK, INC.",,,"P.O. BOX 205",,"BRUCETON MILLS","WV","26525",,,,,,,,,,,,,,,,,,"550131840","3043792265","522110","CLEAR MOUNTAIN BANK, INC.",,"P.O. BOX 205",,"BRUCETON MILLS","WV","26525",,,,,,,"550131840","3043792265",,,,"2018-07-31T14:53:55-0500","NANCY SPIKER",,,,,196,147,0,56,203,0,203,203,14,,"2E2F2G2J2K2T3D",,"1","0","0","0","1","0","0","0","1","0","0","1","0","1","1","1","1","0","FILING_RECEIVED","2018-07-31","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,149,,,,,,,,,,
"20180731150830P030003848553001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"CTS CEMENT MANUFACTURING WELFARE BENEFIT PLAN","501","2015-01-01","CTS CEMENT MANUFACTURING CORPORATION",,,"11065 KNOTT AVENUE",,"CYPRESS","CA","90630",,,,,,,,,,,,,,,,,,"954118482","7143798260","327300",,,,,,,,,,,,,,,,,,,"2018-07-31T15:07:07-0500","SARAH PLUMMER",,,,,151,174,0,0,174,,,,,,,"4A4D4E","1","0","0","0","1","0","0","0","0","0","0","0","0","1","2","0","0","0","FILING_RECEIVED","2018-07-31","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,151,"2",,,,,,,,,
"20180731150842P030098800257001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"THE COOPER COMPANIES 401(K) SAVINGS AND RETIREMENT PLAN","001","1994-01-01","COOPER REALTY COMPANY",,,"PO BOX 18",,"SEYMOUR","TN","37865",,,,,,,,,,,,,,,,,,"620556886","8655735430","721110",,,,,,,,,,,,,,,,,,,"2018-07-31T15:05:43-0500","PACE COOPER","2018-07-31T15:05:43-0500","PACE COOPER",,,464,432,5,35,472,0,472,461,14,,"2E2J2F2G2K3D3H2T",,"1","0","1","0","1","0","1","0","1","0","0","1","0","1","1","1","1","0","FILING_RECEIVED","2018-07-31","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,427,,,,,,,,,,
"20180731150842P030098800337001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"BROAD RIVER FURNITURE DBA ASHLEY FURNITURE HOMESTORE MEDICAL PLAN","501","2007-01-01","ISH MOORE, INC.",,,"2901 LAKEMONT BLVD.",,"FORT MILL","SC","29708",,,,,,,,,,,,,,,,,,"043712520","8032284672","442110",,,,,,,,,,,,,,,,,,,"2018-07-31T15:08:01-0500","MANUEL RODRIGUES",,,,,386,304,2,18,324,,,,,,,"4A","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-07-31","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,328,"2",,,,,,,,,
"20180731150842P040093320391001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"HUGHES BROTHERS, INC. 401(K) PLAN FOR BARGAINING UNIT EMPLOYEES","007","1996-07-01","HUGHES BROTHERS, INC.",,,"PO BOX 159",,"SEWARD","NE","684340159",,,,,,,"210 NORTH 13TH STREET",,"SEWARD","NE","68434",,,,,,,"470354103","4026432991","321900",,,,,,,,,,,,,,,,,,,"2018-07-31T15:07:40-0500","CHANTEL DENKER",,,,,215,201,0,17,218,0,218,216,0,,"2E2F2G2J2K2T",,"0","0","1","0","0","0","1","0","1","0","0","1","0","0",,"1","0","0","FILING_RECEIVED","2018-07-31","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,190,,,,,,,,,,
"20180731150844P040093320439001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"SFI OF OHIO PROFIT SHARING 401(K) PLAN FOR UNION E","005","2009-02-01","SFI OF OHIO, LLC",,,"2722 WEST TUCKER DRIVE",,"SOUTH BEND","IN","46624",,,,,,,,,,,,,,,,,,"261512513","5742365114","332900",,,,,,,,,,,,,,,,,,,"2018-07-31T15:08:22-0500","RICHARD KING",,,,,12,5,0,4,9,0,9,5,0,,"2E2J2A2F2G2K3D3H2T",,"1","0","1","0","1","0","1","0","1","0","0","0","1","1","1","0","1","0","FILING_RECEIVED","2018-07-31","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,5,,,,,,,,,,
"20180731150845P040093320487001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"MCCARTER & ENGLISH, LLP VISION SERVICE PLAN","516","2004-01-01","MCCARTER & ENGLISH, LLP",,,"100 MULBERRY STREET",,"NEWARK","NJ","07102",,,,,,,,,,,,,,,,,,"221534652","9736224444","541110",,,,,,,,,,,,,,,,,,,"2018-07-31T15:07:45-0500","CHRISTINE LYDON",,,,,404,395,,,395,,,,,,,"4E","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-07-31","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,404,"2",,,,,,,,,
"20180731150845P030098800577001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"MCCARTER & ENGLISH, LLP GROUP DENTAL PLAN","511","1998-01-01","MCCARTER & ENGLISH, LLP",,,"100 MULBERRY STREET",,"NEWARK","NJ","07102",,,,,,,,,,,,,,,,,,"221534652","9736224444","541110",,,,,,,,,,,,,,,,,,,"2018-07-31T15:08:27-0500","CHRISTINE LYDON",,,,,485,439,,,439,,,,,,,"4D","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-07-31","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,485,"2",,,,,,,,,
"20180731150844P030098800497001","2017-01-01","2017-12-31","2",,"0","0","0","0","1","1","0","0","0",,"MATRIX METALS 401(K) SAVINGS & INVESTMENT PLAN","003","2001-07-01","MATRIX METALS, LLC",,,"126 COLLINS ROAD",,"RICHMOND","TX","77469",,,,,,,,,,,,,,,,,,"421518416","9738028624","331500",,,,,,,,,,,,,,,,,,,"2018-07-31T15:08:11-0500","TAMELA HAINES",,,,,110,27,0,65,92,0,92,82,0,,"2E2J2F2K2G2T3D",,"1","0","1","0","1","0","1","0","1","0","0","1","0","1","1","1","1","0","FILING_RECEIVED","2018-07-31","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,19,,,,,,,,,,
