"20180316111957P030145977633001","2017-04-01","2017-08-31","2",,"0","0","1","1","0","0","0","0","0",,"GROVE CITY MEDICAL CENTER EMPLOYEE DENTAL PLAN","503","1991-04-01","GROVE CITY MEDICAL CENTER",,,"631 N. BROAD STREET EXT.",,"GROVE CITY","PA","16127",,,,,,,,,,,,,,,,,,"251340370","7244507006","622000",,,,,,,,,,,,,,,,,,,"2018-03-16T11:19:30-0500","DONALD HENLEY",,,,,277,0,0,0,0,,,,,,,"4D","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","FILING_RECEIVED","2018-03-16","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,277,"2",,,,,,,,,
"20180316112012P030145978129001","2017-01-01","2017-06-30","2",,"0","0","1","1","0","1","0","0","0",,"STANDARD PROCESS INC. PROFIT SHARING AND PENSION PLAN PROFIT SHARING COMPONENT","002","1952-10-17","STANDARD PROCESS INC.",,,"1200 W ROYAL LEE DRIVE",,"PALMYRA","WI","53156",,,,,,,,,,,,,,,,,,"390762936","2624956395","311900",,,,,,,,,,,,,,,,,,,"2018-03-16T11:15:51-0500","STEVEN P RYAN",,,,,367,0,0,0,0,0,0,0,0,,"2E2F2G2T",,"0","0","1","0","0","0","1","0","1","0","0","1","0","0","0","1","1","0","FILING_RECEIVED","2018-03-16","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,331,,,,,,,,,,
"20180316112620P030006595941001","2017-01-01","2017-12-31","2",,"0","0","1","0","0","0","0","0","0",,"GROVE CITY MEDICAL CENTER HEALTHCARE PLAN","501","1990-07-01","GROVE CITY MEDICAL CENTER",,,"631 N. BROAD STREET EXT.",,"GROVE CITY","PA","16127",,,,,,,,,,,,,,,,,,"251340370","7244507000","622000",,,,,,,,,,,,,,,,,,,"2018-03-16T11:25:45-0500","DONALD HENLEY",,,,,265,0,0,0,0,,,,,,,"4A","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-03-16","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,265,"2",,,,,,,,,
"20180316113348P030006596549001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"GROVE CITY MEDICAL CENTER HEALTH REIMBURSEMENT ARRANGEMENT","551","2008-01-01","GROVE CITY MEDICAL CENTER",,,"631 N. BROAD STREET EXT.",,"GROVE CITY","PA","16127",,,,,,,,,,,,,,,,,,"251340370","7244507005","622000","GROVE CITY MEDICAL CENTER",,"631 N. BROAD STREET EXT.",,"GROVE CITY","PA","16127",,,,,,,"251340370","7244507005",,,,"2018-03-16T11:33:21-0500","DONALD HENLEY",,,,,257,243,0,0,243,,,,,,,"4A","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","FILING_RECEIVED","2018-03-16","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,257,"2",,,,,,,,,
"20180316113456P030145998721001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"GROVE CITY MEDICAL CENTER FLEXIBLE BENEFIT PLAN","530","2005-01-01","GROVE CITY MEDICAL CENTER",,,"631 N. BROAD STREET EXT.",,"GROVE CITY","PA","16127",,,,,,,,,,,,,,,,,,"251340370","7244507000","622000",,,,,,,,,,,,,,,,,,,"2018-03-16T11:34:32-0500","DONALD HENLEY",,,,,160,136,0,0,136,,,,,,,"4A","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","FILING_RECEIVED","2018-03-16","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,160,"2",,,,,,,,,
"20180326104911P030008475837001","2017-01-01","2017-12-31","2",,"0",,"0","0","0",,,,,,"AMERICAN FOREIGN SERVICE ASSOCIATION CASH/DEFERRED PROFIT SHARING PLAN","001","1984-07-01","AMERICAN FOREIGN SERVICE ASSOCIATION",,,"2101 E ST NW",,"WASHINGTON","DC","200372916",,,,,,,,,,,,,,,,,,"530173091","2023384045","813930",,,,,,,,,,,,,,,,,,,"2018-03-26T10:49:07-0500","RUSSELL CAPPS","2018-03-26T10:49:07-0500","RUSSELL CAPPS",,,37,27,0,14,41,0,41,38,0,,"2E2F2G2J2K2T3D",,"1",,"1",,"1",,"1",,"1","0","0","0","1","1","1","0","1","0","FILING_RECEIVED","2018-03-26","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,29,,,,,,,,,,
"20180326105012P030016334199001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"D&F EQUIPMENT SALES, INC. PREMIUM ONLY PLAN","501","1997-01-01","D&F EQUIPMENT SALES, INC.",,,"8641 HIGHWAY 227 NORTH",,"CROSSVILLE","AL","35962",,,,,,,,,,,,,,,,,,"630956780","2565287842","333100",,,,,,,,,,,,,,,,,,,,,,,,,212,224,0,0,224,,,,,,,"4A4B4D4H4F","1","0","0","0","1","0","0","0","0","0","0","0","0","1","5","0","0","0","FILING_RECEIVED","2018-03-26",,,,,,"1",,,,,,,,,,,,,,,,,212,"2",,,"2018-03-16T07:00:00-0500","DAWN KNOX",,,,,
"20180326185714P040015616407001","2017-01-24","2017-06-30","2",,"1","0","0","1","0","1","0","0","0",,"THE LEVITY COLLECTIVE, INC. 401(K) PLAN","001","2017-01-24","THE LEVITY COLLECTIVE, INC.",,,"22321 PARKWOOD ST.",,"LAKE FOREST","CA","92630",,,,,,,,,,,,,,,,,,"815160738","7149068707","713100",,,,,,,,,,,,,,,,,,,"2018-03-26T18:56:37-0500","BRYAN BARTON","2018-03-26T18:56:37-0500","BRYAN BARTON",,,0,1,0,0,1,0,1,1,0,,"2E2F2G2J2K3B3D3H",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-03-26","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,0,,,,,,,,,,
"20180326190721P030000566501001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"ROBERT L. MIRACLE, DMD, PC 401K & PROFIT SHARING PLAN","001","2003-01-01","ROBERT L. MIRACLE, DMD, PC",,,"1810 NW FERRIS AVE",,"LAWTON","OK","73507",,,,,,,,,,,,,,,,,,"731579131","5803551314","621210",,,,,,,,,,,,,,,,,,,"2018-03-26T19:01:58-0500","ROBERT MIRACLE",,,,,9,10,0,0,10,0,10,10,0,,"2E2J2K2F2G2R3D",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-03-26","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,8,,,,,,,,,,
"20180326193451P040018942945001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"GERHARDT & BERRY CONSTRUCTION, INC. PROFIT-SHARING PLAN","001","1974-04-01","GERHARDT & BERRY CONSTRUCTION, INC.",,,"P. O. BOX 51749",,"SPARKS","NV","89435",,,,,,,"P. O. BOX 51749",,"SPARKS","NV","89435",,,,,,,"880114034","7753598817","237990",,,,,,,,,,,,,,,,,,,"2018-03-16T11:33:30-0500","GREG GERHARDT","2018-03-16T11:33:30-0500","GREG GERHARDT",,,2,,,2,2,,2,2,,,"2E",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-03-26","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,
