"20180730102930P030069138253001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"FOSSIL, INC. GROUP BENEFIT PLAN","505","2000-01-01","FOSSIL, INC.",,,"901 SOUTH CENTRAL EXPRESSWAY",,"RICHARDSON","TX","75080",,,,,,,,,,,,,,,,,,"752018505","9722342525","423940",,,,,,,,,,,,,,,,,,,,,,,,,4075,2582,0,0,2582,,,,,,,"4A4B4D4E4F4H4L4Q","1",,,"1","1",,,"1",,,,,,"1","10",,,,"FILING_RECEIVED","2018-07-30",,,,,,"1",,,,,,,,,,,,,,,,,4075,"2",,,"2018-07-30T03:00:00-0500","ILLIANA HALL",,,,,
"20180730102937P030040725279001","2017-01-01","2017-12-31","3",,"0","0","0","0","0","0","0","0","0",,"AJC 401K PLAN","333","1995-01-01","AJC INTERNATIONAL INC",,,"1000 ABERNATHY ROAD, N.E. SUITE 600",,"ATLANTA","GA","30328",,,,,,,,,,,,,,,,,,"581143773","4049421467","424400",,,,,,,,,,,,,,,,,,,"2018-07-30T10:29:05-0500","BRAD ALLISON",,,,,249,191,0,59,250,0,250,189,5,,"2E2F2G2J2K2T3H3D",,"1","0","1","0","1","0","1","0","1","0","0","1","0","1","1","1","1","0","FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,178,,,,,,,,,,
"20180730102952P040098092961001","2017-01-01","2017-12-31","2",,"0",,"0","0","0",,,,,,"STRATEGIC OPERATIONAL SOLUTIONS 401(K) PLAN","001","2008-01-01","STRATEGIC OPERATIONAL SOLUTIONS, INC.",,,"8391 OLD COURTHOUSE ROAD","SUITE 300","VIENNA","VA","221823819",,,,,,,,,,,,,,,,,,"205439932","7039428590","541600",,,,,,,,,,,,,,,,,,,"2018-07-30T10:29:47-0500","JEFF KIM","2018-07-30T10:29:47-0500","JEFF KIM",,,198,144,0,50,194,0,194,134,18,,"2E2G2J2T3C3D",,"1",,"1",,"1",,"1",,"1","0","0","1","0","1","3","1","1","0","FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,166,,,,,,,,,,
"20180730103013P030069140477013","2017-01-01","2017-12-31","2",,,,,,,,,,,,"BUILDERS & CONTRACTORS SUPP UNEMPLOYMENT INS PLAN","504","2015-10-06","COTTERMAN & COMPANY INC.",,,"04513 STATE ROUTE 66 N",,"MINSTER","OH","45865",,,,,,,,,,,,,,,,,,"341391975","4196283713","238900","BUILDERS & CONTRACTORS SUPP UNEMPL ADMINISTRATIVE COMMITTEE",,"2464 BYRON STATION DR",,"BYRON CENTER","MI","49315",,,,,,,"260782338","8779243229",,,,"2018-07-28T17:22:04-0500","LINDA DENHARTIGH",,,,,50,56,0,0,56,,,,,,,"4C",,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,50,"2",,,,,,,,,
"20180730103013P030069140477009","2017-01-01","2017-12-31","2",,,,,,,,,,,,"BUILDERS & CONTRACTORS SUPP UNEMPLOYMENT INS PLAN","502","2011-03-28","COTTLES ASPHALT MAINTENANCE",,,"13136 LINCOLN HWY",,"EVERETT","PA","15537",,,,,,,,,,,,,,,,,,"010641290","8146529129","238900","BUILDERS & CONTRACTORS SUPP UNEMPL ADMINISTRATIVE COMMITTEE",,"2464 BYRON STATION DR",,"BYRON CENTER","MI","49315",,,,,,,"260782338","8779243228",,,,"2018-07-28T17:24:07-0500","LINDA DENHARTIGH",,,,,47,59,0,0,59,,,,,,,"4C",,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,47,"2",,,,,,,,,
"20180730103013P030069140477007","2017-01-01","2017-12-31","2",,,,,,,,,,,,"ANDREWS MCMEEL UNIVERSAL GROUP HEALTH & WELFARE PLAN","501","1997-10-01","ANDREWS MCMEEL UNIVERSAL",,,"1130 WALNUT STREET",,"KANSAS CITY","MO","64106",,,,,,,,,,,,,,,,,,"132653314","8165817500","541990",,,,,,,,,,,,,,,,,,,"2018-07-30T09:55:27-0500","DANA KRAUSE",,,,,160,156,1,0,157,,,,,,,"4A4B4D4E4H4Q","1",,,"1","1",,,"1",,,,,,"1","4","1",,,"FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,159,"2",,,,,,,,,
"20180730103013P030069140477011","2017-01-01","2017-12-31","2",,,,,,,,,,,,"BUILDERS & CONTRACTORS SUPP UNEMPLOYMENT INS PLAN","501","2013-10-09","CUTTING EDGE EXCAVATING INC.",,,"4159 48TH AVE",,"HUDSONVILLE","MI","49426",,,,,,,,,,,,,,,,,,"264410761","6166629653","238900","BUILDERS & CONTRACTORS SUPP UNEMPL ADMINISTRATIVE COMMITTEE",,"2464 BYRON STATION DRIVE",,"BYRON CENTER","MI","49315",,,,,,,"260782338","8779243228",,,,"2018-07-28T17:30:53-0500","LINDA DENHARTIGH",,,,,8,8,0,0,8,,,,,,,"4C",,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,8,"2",,,,,,,,,
"20180730103013P030069140477022","2017-01-01","2017-12-31","2",,,,,,,,,,,,"BUILDERS & CONTRACTORS SUPP UNEMPLOYMENT INS PLAN","501","2015-11-10","GENESIS PLUMBING",,,"PO BOX 18456",,"KANSAS CITY","MO","64133",,,,,,,,,,,,,,,,,,"208114741","8163536724","238900","BUILDERS & CONTRACTORS SUPP UNEMPL ADMINISTRATIVE COMMITTEE",,"2464 BYRON STATION DR",,"BYRON CENTER","MI","49315",,,,,,,"260782338","8779243228",,,,"2018-07-28T17:50:07-0500","LINDA DENHARTIGH",,,,,10,8,0,0,8,,,,,,,"4C",,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,10,"2",,,,,,,,,
"20180730103013P030069140477003","2017-01-01","2017-12-31","2",,,,,,,,,,,,"HUDSON WATER SUPPLY CORPORATION - 401K PLAN","001","2011-01-01","HUDSON WATER SUPPLY CORPORATION",,,"3620 TED TROUT DRIVE",,"LUFKIN","TX","75901",,,,,,,,,,,,,,,,,,"751176119","9368752146","221300",,,,,,,,,,,,,,,,,,,,,,,,,4,5,0,0,5,0,5,5,0,,"2E2J",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-07-30",,,,,,"1",,,,,,,,,,,,,,,,,4,,,,"2018-07-30T13:00:00-0500","AMANDA ENOCKSEN",,,,,
"20180730103013P030069140477023","2017-01-01","2017-12-31","2",,,,,,,,,,,,"BUILDERS & CONTRACTORS SUPP UNEMPLOYMENT INS PLAN","501","2015-10-20","DDS SERVICES, LLC",,,"1 FOX HOLLOW LANE",,"SEWELL","NJ","08080",,,,,,,,,,,,,,,,,,"223717997","8562281700","238900","BUILDERS & CONTRACTORS SUPP UNEMPL ADMINISTRATIVE COMMITTEE",,"2464 BYRON STATION DR",,"BYRON CENTER","MI","49315",,,,,,,"260782338","8779243228",,,,"2018-07-28T17:31:40-0500","LINDA DENTARTIGH",,,,,10,26,0,0,26,,,,,,,"4C",,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,10,"2",,,,,,,,,
