"20180501152951P040000037176001","2017-08-08","2017-12-31","2",,"1","0","0","1","0","0","0","0","0",,"WOLFF SOLUTIONS RETIREMENT PLAN","001","2017-08-08","WOLFF SOLUTIONS, INC.",,,"940 OLD RANCH HOUSE RD.",,"ROCKLIN","CA","95765",,,,,,,,,,,,,,,,,,"822417276","9253253115","561900",,,,,,,,,,,,,,,,,,,"2018-05-01T15:26:14-0500","MARK S. WOLFF",,,,,2,2,0,0,2,0,2,1,0,,"2E2F2G2J2K3D3H",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-05-01","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,2,,,,,,,,,,
"20180501153055P040001686677001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"JOSEPH F. RUDA, JR., M.D. 401(K) PLAN","001","2003-01-01","JOSEPH F. RUDA, JR., M.D.",,,"31671 INDIAN GUIDE ROAD",,"SQUAW VALLEY","CA","936759676",,,,,,,,,,,,,,,,,,"522350144","5593322015","621111",,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,2,3,0,3,3,0,,"2A2E2F2G2J2R3D",,,,"1",,,,"1",,"1",,,,"1",,,,,,"FILING_RECEIVED","2018-05-01",,,,,,"1",,,,,,,,,,,,,,,,,3,,,,"2018-04-14T07:00:00-0500","JOSPEPH F.RUDA",,"2018-04-14T07:00:00-0500","JOSPEPH F.RUDA",,
"20180501153551P040037653047001","2017-01-01","2017-12-31","2",,"1","0","0","0","0","0","0","0","0",,"JRA CONSTRUCTION 401(K) PLAN","001","2017-01-01","JRA CONSTRUCTION, LLC",,,"20895 ENTERPRISE AVE.",,"BROOKFIELD","WI","53045",,,,,,,,,,,,,,,,,,"811664202","4147648123","238900",,,,,,,,,,,,,,,,,,,"2018-05-01T15:35:32-0500","BOB ANDERSON",,,,,6,5,0,1,6,0,6,6,1,,"2E2F2G2J2K2T3D",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-05-01","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,4,,,,,,,,,,
"20180501154004P030014521935001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"MARTIN HARRIS CONSTRUCTION DENTAL PLAN","507","2010-01-01","MARTIN HARRIS CONSTRUCTION LLC",,,"3030 S HIGHLAND DR",,"LAS VEGAS","NV","89109",,,,,,,,,,,,,,,,,,"471690401","7023855257","236200",,,,,,,,,,,,,,,,,,,,,,,,,157,194,2,0,196,,,,,,,"4D","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-05-01",,,,,,"1",,,,,,,,,,,,,,,,,157,"2",,,"2018-05-01T07:00:00-0500","VIVIAN LARA",,,,,
"20180501154315P030024636317001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","1","0",,"PACIFIC HEADWEAR & PROMOTIONS, INC. WELFARE BENEFIT PLAN","501","2007-01-01","PACIFIC HEADWEAR & PROMOTIONS, INC.",,,"PO BOX 22538",,"EUGENE","OR","97402",,,,,,,,,,,,,,,,,,"931246870","5416850083","448190",,,,,,,,,,,,,,,,,,,"2018-05-01T15:42:47-0500","DONALD DEZARN",,,,,160,160,0,0,160,,,,,,,"4A","1","0","0","0","1","0","0","0","0","0","0","0","0","1","5","0","0","0","FILING_RECEIVED","2018-05-01","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,160,"2",,,,,,,,,
"20180501154351P030039977041001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"MARTIN HARRIS CONSTRUCTION MEDICAL PLAN","501","1999-08-01","MARTIN HARRIS CONSTRUCTION LLC",,,"3030 S HIGHLAND DR",,"LAS VEGAS","NV","89109",,,,,,,,,,,,,,,,,,"471690401","7023855257","236200",,,,,,,,,,,,,,,,,,,,,,,,,152,189,2,0,191,,,,,,,"4A","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-05-01",,,,,,"1",,,,,,,,,,,,,,,,,152,"2",,,"2018-05-01T07:00:00-0500","VIVIAN LARA",,,,,
"20180501154404P030039977297001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","1","0",,"PACIFIC HEADWEAR & PROMOTIONS, INC. WELFARE BENEFIT PLAN 2","502","2007-01-01","PACIFIC HEADWEAR & PROMOTIONS, INC.",,,"PO BOX 22538",,"EUGENE","OR","97402",,,,,,,,,,,,,,,,,,"931246870","5416850083","448190",,,,,,,,,,,,,,,,,,,"2018-05-01T15:43:43-0500","DONALD DEZARN",,,,,189,214,0,0,214,,,,,,,"4A","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-05-01","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,189,"2",,,,,,,,,
"20180501154414P030001643893001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"SAFYAN MANAGEMENT CORP. PROFIT SHARING PLAN","001","2011-01-06","SAFYAN MANAGEMENT CORP.",,,"10 WEXWOOD CT.",,"STAFFORD","VA","22554",,,,,,,,,,,,,,,,,,"274466908","7038988431","445120",,,,,,,,,,,,,,,,,,,"2018-05-01T15:42:56-0500","KAMRAN S QURESHI",,,,,1,1,0,0,1,0,1,1,0,,"2E2G3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-05-01","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,1,,,,,,,,,,
"20180417121701P040008422311001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"SEEK PUBLISHING 401K PLAN","001","2005-01-01","SEEK PUBLISHING, INC.",,,"3500 BLUE LAKE DRIVE, STE 330",,"BIRMINGHAM","AL","352431900",,,,,,,,,,,,,,,,,,"621873221","2053216634","511190",,,,,,,,,,,,,,,,,,,"2018-04-17T06:39:44-0500","JEFF LOGAN",,,,,17,9,,7,16,,16,11,,,"2E2G2J2K2T3D",,"1",,"1",,,,"1",,,,,,"1","1","1",,"1",,"FILING_RECEIVED","2018-04-17","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,8,,,,,,,,,,
"20180417122520P030008995495001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"SADIE & SONS, INC. 401(K) PROFIT SHARING PLAN","001","2015-07-01","SADIE & SONS, INC.",,,"1520 LILLI PAD COURT",,"MCDONOUGH","GA","30252",,,,,,,,,,,,,,,,,,"474489702","7708727879","561710",,,,,,,,,,,,,,,,,,,"2018-04-17T12:24:45-0500","EDWARD A. BARTLETT",,,,,2,2,0,0,2,0,2,1,0,,"2E2J2K2H3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-04-17","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,2,,,,,,,,,,
